att0	att1	att2	att3	att4	att5	att6	att7	att8	att9	att10	att11	att12	att13	att14	att15	att16	att17	att18	att19	att20	att21	att22	att23	att24	att25	att26	att27	att28	att29	att30	att31	att32	att33	att34	att35	att36	att37	att38	att39	att40	att41	att42	att43	att44	att45	att46	att47	att48	att49	Class
"s143"	"s107"	"s199"	"s188"	"s88"	"s135"	"s118"	"s68"	"s190"	"s74"	"s73"	"s116"	"s41"	"s181"	"s63"	"s138"	"s165"	"s84"	"s103"	"s161"	"s105"	"s67"	"s170"	"s30"	"s46"	"s13"	"s126"	"s96"	"s162"	"s52"	"s180"	"s123"	"s113"	"s67"	"s74"	"s1"	"s39"	"s61"	"s145"	"s195"	"s160"	"s166"	"s144"	"s197"	"s36"	"s109"	"s100"	"s99"	"s176"	"s67"	true
"s72"	"s93"	"s111"	"s52"	"s76"	"s95"	"s148"	"s88"	"s52"	"s81"	"s135"	"s97"	"s120"	"s150"	"s176"	"s123"	"s29"	"s117"	"s67"	"s158"	"s49"	"s53"	"s188"	"s35"	"s191"	"s120"	"s163"	"s128"	"s138"	"s149"	"s129"	"s44"	"s113"	"s67"	"s138"	"s107"	"s95"	"s53"	"s96"	"s78"	"s128"	"s47"	"s35"	"s67"	"s54"	"s190"	"s73"	"s63"	"s174"	"s96"	true
"s33"	"s153"	"s114"	"s79"	"s67"	"s99"	"s24"	"s11"	"s101"	"s93"	"s190"	"s167"	"s84"	"s81"	"s50"	"s36"	"s95"	"s173"	"s161"	"s66"	"s138"	"s79"	"s54"	"s80"	"s121"	"s157"	"s21"	"s108"	"s70"	"s93"	"s193"	"s136"	"s113"	"s67"	"s156"	"s32"	"s82"	"s98"	"s178"	"s164"	"s140"	"s102"	"s25"	"s102"	"s6"	"s149"	"s153"	"s109"	"s197"	"s168"	true
"s7"	"s41"	"s116"	"s122"	"s50"	"s123"	"s199"	"s109"	"s84"	"s187"	"s194"	"s57"	"s80"	"s47"	"s94"	"s186"	"s147"	"s185"	"s157"	"s119"	"s76"	"s85"	"s150"	"s41"	"s4"	"s144"	"s168"	"s178"	"s38"	"s62"	"s103"	"s133"	"s113"	"s67"	"s76"	"s121"	"s51"	"s30"	"s65"	"s196"	"s164"	"s15"	"s82"	"s197"	"s23"	"s91"	"s155"	"s41"	"s39"	"s109"	true
"s43"	"s94"	"s195"	"s143"	"s116"	"s96"	"s194"	"s135"	"s185"	"s126"	"s104"	"s28"	"s184"	"s47"	"s164"	"s168"	"s59"	"s60"	"s109"	"s84"	"s68"	"s137"	"s71"	"s90"	"s119"	"s63"	"s165"	"s39"	"s81"	"s3"	"s74"	"s48"	"s113"	"s67"	"s99"	"s34"	"s50"	"s196"	"s39"	"s165"	"s22"	"s79"	"s53"	"s74"	"s52"	"s158"	"s38"	"s168"	"s173"	"s23"	true
"s36"	"s90"	"s71"	"s58"	"s76"	"s53"	"s80"	"s116"	"s57"	"s58"	"s60"	"s49"	"s156"	"s98"	"s174"	"s28"	"s114"	"s167"	"s121"	"s157"	"s184"	"s175"	"s146"	"s134"	"s78"	"s122"	"s76"	"s193"	"s161"	"s36"	"s181"	"s106"	"s113"	"s67"	"s172"	"s33"	"s12"	"s146"	"s188"	"s166"	"s101"	"s2"	"s67"	"s79"	"s171"	"s87"	"s22"	"s158"	"s129"	"s20"	true
"s47"	"s81"	"s191"	"s71"	"s113"	"s77"	"s169"	"s23"	"s122"	"s74"	"s87"	"s1"	"s141"	"s105"	"s159"	"s10"	"s92"	"s61"	"s99"	"s71"	"s150"	"s114"	"s140"	"s166"	"s51"	"s30"	"s172"	"s31"	"s168"	"s92"	"s172"	"s69"	"s113"	"s67"	"s63"	"s143"	"s2"	"s61"	"s145"	"s77"	"s72"	"s99"	"s108"	"s12"	"s102"	"s39"	"s6"	"s3"	"s195"	"s56"	true
"s166"	"s73"	"s138"	"s71"	"s63"	"s179"	"s79"	"s149"	"s172"	"s169"	"s117"	"s47"	"s121"	"s125"	"s164"	"s129"	"s199"	"s123"	"s51"	"s197"	"s126"	"s191"	"s87"	"s94"	"s38"	"s138"	"s101"	"s84"	"s198"	"s169"	"s34"	"s20"	"s113"	"s67"	"s68"	"s77"	"s180"	"s89"	"s11"	"s97"	"s41"	"s59"	"s10"	"s28"	"s68"	"s57"	"s181"	"s100"	"s173"	"s165"	true
"s5"	"s180"	"s180"	"s41"	"s83"	"s149"	"s34"	"s89"	"s159"	"s67"	"s131"	"s81"	"s88"	"s177"	"s33"	"s126"	"s59"	"s125"	"s182"	"s50"	"s26"	"s47"	"s113"	"s102"	"s103"	"s28"	"s141"	"s77"	"s64"	"s16"	"s53"	"s188"	"s113"	"s67"	"s100"	"s149"	"s184"	"s22"	"s20"	"s166"	"s188"	"s31"	"s80"	"s152"	"s97"	"s169"	"s89"	"s199"	"s46"	"s181"	true
"s185"	"s152"	"s188"	"s110"	"s75"	"s154"	"s179"	"s94"	"s150"	"s199"	"s188"	"s75"	"s55"	"s20"	"s168"	"s162"	"s125"	"s6"	"s100"	"s157"	"s153"	"s5"	"s130"	"s152"	"s4"	"s171"	"s172"	"s127"	"s5"	"s8"	"s131"	"s157"	"s113"	"s67"	"s115"	"s50"	"s5"	"s181"	"s28"	"s52"	"s95"	"s124"	"s56"	"s143"	"s98"	"s63"	"s133"	"s161"	"s54"	"s57"	true
"s189"	"s70"	"s80"	"s107"	"s110"	"s3"	"s163"	"s4"	"s118"	"s32"	"s85"	"s34"	"s26"	"s140"	"s66"	"s80"	"s35"	"s143"	"s43"	"s132"	"s54"	"s157"	"s138"	"s199"	"s183"	"s72"	"s145"	"s181"	"s93"	"s4"	"s183"	"s120"	"s113"	"s67"	"s78"	"s131"	"s63"	"s121"	"s17"	"s117"	"s91"	"s125"	"s87"	"s6"	"s197"	"s181"	"s51"	"s59"	"s9"	"s198"	true
"s16"	"s149"	"s30"	"s25"	"s120"	"s45"	"s50"	"s59"	"s42"	"s196"	"s101"	"s67"	"s91"	"s103"	"s130"	"s92"	"s4"	"s125"	"s145"	"s38"	"s1"	"s101"	"s143"	"s127"	"s39"	"s72"	"s47"	"s64"	"s139"	"s50"	"s195"	"s185"	"s113"	"s67"	"s6"	"s39"	"s113"	"s51"	"s13"	"s187"	"s129"	"s46"	"s169"	"s159"	"s18"	"s184"	"s79"	"s60"	"s17"	"s49"	true
"s142"	"s24"	"s126"	"s15"	"s134"	"s153"	"s138"	"s62"	"s107"	"s188"	"s150"	"s136"	"s8"	"s111"	"s166"	"s86"	"s50"	"s107"	"s128"	"s32"	"s154"	"s35"	"s81"	"s104"	"s0"	"s85"	"s198"	"s165"	"s114"	"s14"	"s155"	"s102"	"s113"	"s67"	"s186"	"s163"	"s131"	"s164"	"s195"	"s111"	"s180"	"s134"	"s197"	"s111"	"s170"	"s190"	"s6"	"s115"	"s16"	"s62"	true
"s32"	"s164"	"s171"	"s199"	"s127"	"s39"	"s113"	"s1"	"s130"	"s137"	"s190"	"s126"	"s51"	"s199"	"s68"	"s155"	"s190"	"s24"	"s115"	"s121"	"s17"	"s179"	"s173"	"s136"	"s31"	"s122"	"s124"	"s24"	"s116"	"s179"	"s167"	"s184"	"s113"	"s67"	"s119"	"s45"	"s70"	"s73"	"s199"	"s56"	"s142"	"s159"	"s17"	"s184"	"s121"	"s165"	"s0"	"s176"	"s99"	"s26"	true
"s46"	"s152"	"s17"	"s163"	"s34"	"s26"	"s5"	"s61"	"s176"	"s134"	"s73"	"s123"	"s119"	"s153"	"s22"	"s122"	"s149"	"s154"	"s175"	"s17"	"s41"	"s119"	"s80"	"s30"	"s5"	"s43"	"s15"	"s183"	"s53"	"s131"	"s23"	"s71"	"s113"	"s67"	"s52"	"s75"	"s198"	"s108"	"s8"	"s103"	"s128"	"s74"	"s17"	"s91"	"s124"	"s127"	"s27"	"s93"	"s24"	"s181"	true
"s180"	"s65"	"s196"	"s99"	"s13"	"s44"	"s18"	"s188"	"s133"	"s171"	"s156"	"s68"	"s140"	"s37"	"s146"	"s188"	"s158"	"s17"	"s111"	"s36"	"s85"	"s85"	"s182"	"s188"	"s50"	"s144"	"s194"	"s97"	"s156"	"s0"	"s130"	"s167"	"s113"	"s67"	"s92"	"s83"	"s132"	"s162"	"s39"	"s86"	"s57"	"s117"	"s198"	"s150"	"s110"	"s195"	"s35"	"s112"	"s78"	"s111"	true
"s40"	"s175"	"s116"	"s185"	"s179"	"s95"	"s194"	"s115"	"s72"	"s99"	"s178"	"s130"	"s10"	"s10"	"s167"	"s153"	"s197"	"s74"	"s169"	"s154"	"s62"	"s41"	"s7"	"s89"	"s163"	"s77"	"s155"	"s126"	"s120"	"s56"	"s175"	"s195"	"s113"	"s67"	"s90"	"s123"	"s194"	"s60"	"s11"	"s144"	"s68"	"s159"	"s139"	"s22"	"s14"	"s148"	"s141"	"s121"	"s66"	"s105"	true
"s164"	"s91"	"s29"	"s36"	"s40"	"s67"	"s110"	"s27"	"s72"	"s188"	"s63"	"s9"	"s177"	"s135"	"s29"	"s103"	"s160"	"s84"	"s18"	"s131"	"s105"	"s121"	"s95"	"s42"	"s41"	"s103"	"s63"	"s190"	"s152"	"s69"	"s97"	"s68"	"s113"	"s67"	"s191"	"s63"	"s123"	"s96"	"s183"	"s66"	"s103"	"s100"	"s30"	"s107"	"s7"	"s161"	"s188"	"s88"	"s33"	"s179"	true
"s23"	"s25"	"s29"	"s23"	"s194"	"s32"	"s191"	"s178"	"s141"	"s196"	"s141"	"s149"	"s117"	"s179"	"s153"	"s32"	"s97"	"s120"	"s72"	"s132"	"s152"	"s90"	"s49"	"s11"	"s122"	"s27"	"s177"	"s49"	"s38"	"s12"	"s137"	"s109"	"s113"	"s67"	"s77"	"s116"	"s60"	"s65"	"s112"	"s79"	"s7"	"s4"	"s67"	"s28"	"s124"	"s123"	"s107"	"s87"	"s24"	"s10"	true
"s177"	"s140"	"s182"	"s130"	"s186"	"s23"	"s26"	"s106"	"s167"	"s4"	"s113"	"s180"	"s15"	"s95"	"s29"	"s39"	"s107"	"s100"	"s141"	"s90"	"s108"	"s191"	"s23"	"s86"	"s186"	"s62"	"s143"	"s156"	"s160"	"s49"	"s72"	"s54"	"s113"	"s67"	"s147"	"s20"	"s107"	"s120"	"s150"	"s167"	"s64"	"s57"	"s44"	"s76"	"s73"	"s115"	"s7"	"s167"	"s171"	"s102"	true
"s180"	"s8"	"s75"	"s176"	"s34"	"s124"	"s84"	"s70"	"s109"	"s68"	"s134"	"s189"	"s74"	"s141"	"s3"	"s127"	"s154"	"s99"	"s173"	"s56"	"s68"	"s166"	"s124"	"s157"	"s52"	"s80"	"s130"	"s170"	"s164"	"s161"	"s91"	"s158"	"s113"	"s67"	"s151"	"s171"	"s58"	"s162"	"s184"	"s121"	"s74"	"s94"	"s58"	"s169"	"s99"	"s139"	"s67"	"s18"	"s166"	"s22"	true
"s41"	"s113"	"s152"	"s27"	"s169"	"s131"	"s48"	"s169"	"s173"	"s68"	"s127"	"s91"	"s102"	"s181"	"s131"	"s170"	"s151"	"s83"	"s28"	"s13"	"s22"	"s24"	"s146"	"s193"	"s20"	"s197"	"s65"	"s77"	"s37"	"s107"	"s5"	"s182"	"s113"	"s67"	"s191"	"s76"	"s19"	"s12"	"s142"	"s29"	"s175"	"s167"	"s146"	"s138"	"s90"	"s3"	"s41"	"s149"	"s29"	"s49"	true
"s147"	"s152"	"s150"	"s3"	"s0"	"s107"	"s164"	"s162"	"s144"	"s152"	"s169"	"s107"	"s66"	"s184"	"s128"	"s142"	"s133"	"s144"	"s61"	"s50"	"s35"	"s187"	"s24"	"s75"	"s65"	"s70"	"s92"	"s90"	"s119"	"s42"	"s195"	"s100"	"s113"	"s67"	"s174"	"s198"	"s170"	"s54"	"s86"	"s74"	"s107"	"s164"	"s8"	"s11"	"s154"	"s102"	"s21"	"s172"	"s136"	"s137"	true
"s88"	"s122"	"s2"	"s159"	"s50"	"s48"	"s105"	"s114"	"s103"	"s157"	"s0"	"s33"	"s149"	"s179"	"s140"	"s130"	"s113"	"s140"	"s53"	"s8"	"s23"	"s148"	"s68"	"s17"	"s160"	"s106"	"s13"	"s54"	"s51"	"s125"	"s59"	"s36"	"s113"	"s67"	"s144"	"s176"	"s194"	"s115"	"s83"	"s39"	"s86"	"s163"	"s17"	"s120"	"s108"	"s171"	"s92"	"s11"	"s170"	"s96"	true
"s61"	"s187"	"s180"	"s155"	"s193"	"s131"	"s113"	"s119"	"s78"	"s1"	"s35"	"s139"	"s56"	"s159"	"s91"	"s82"	"s22"	"s78"	"s190"	"s51"	"s63"	"s162"	"s137"	"s89"	"s147"	"s96"	"s108"	"s19"	"s97"	"s69"	"s27"	"s31"	"s113"	"s67"	"s199"	"s184"	"s90"	"s160"	"s181"	"s146"	"s22"	"s29"	"s86"	"s164"	"s91"	"s78"	"s61"	"s20"	"s1"	"s49"	true
"s49"	"s196"	"s144"	"s171"	"s12"	"s171"	"s91"	"s169"	"s32"	"s96"	"s120"	"s31"	"s175"	"s159"	"s69"	"s167"	"s146"	"s186"	"s26"	"s89"	"s113"	"s31"	"s40"	"s93"	"s133"	"s0"	"s135"	"s151"	"s34"	"s184"	"s71"	"s11"	"s113"	"s67"	"s139"	"s176"	"s139"	"s43"	"s169"	"s155"	"s113"	"s80"	"s32"	"s100"	"s149"	"s8"	"s5"	"s101"	"s51"	"s13"	true
"s3"	"s68"	"s176"	"s55"	"s182"	"s51"	"s29"	"s149"	"s68"	"s186"	"s189"	"s131"	"s31"	"s165"	"s35"	"s4"	"s124"	"s109"	"s67"	"s177"	"s139"	"s79"	"s166"	"s0"	"s92"	"s21"	"s145"	"s181"	"s198"	"s180"	"s130"	"s27"	"s113"	"s67"	"s150"	"s31"	"s59"	"s166"	"s172"	"s177"	"s162"	"s0"	"s160"	"s106"	"s50"	"s196"	"s152"	"s36"	"s185"	"s56"	true
"s169"	"s87"	"s152"	"s185"	"s107"	"s184"	"s138"	"s173"	"s74"	"s148"	"s89"	"s32"	"s47"	"s34"	"s141"	"s158"	"s166"	"s187"	"s38"	"s98"	"s140"	"s179"	"s191"	"s160"	"s3"	"s137"	"s101"	"s89"	"s134"	"s82"	"s3"	"s45"	"s113"	"s67"	"s122"	"s171"	"s19"	"s20"	"s172"	"s73"	"s165"	"s63"	"s185"	"s12"	"s115"	"s174"	"s109"	"s112"	"s119"	"s40"	true
"s142"	"s18"	"s73"	"s34"	"s52"	"s95"	"s86"	"s91"	"s102"	"s103"	"s23"	"s191"	"s55"	"s180"	"s35"	"s196"	"s156"	"s69"	"s79"	"s35"	"s13"	"s73"	"s13"	"s150"	"s143"	"s178"	"s189"	"s57"	"s32"	"s114"	"s47"	"s164"	"s113"	"s67"	"s138"	"s78"	"s70"	"s12"	"s51"	"s56"	"s47"	"s2"	"s187"	"s96"	"s186"	"s139"	"s188"	"s17"	"s54"	"s93"	true
"s31"	"s109"	"s194"	"s43"	"s185"	"s25"	"s11"	"s87"	"s142"	"s52"	"s121"	"s23"	"s153"	"s150"	"s58"	"s134"	"s63"	"s124"	"s112"	"s155"	"s179"	"s105"	"s88"	"s83"	"s26"	"s113"	"s68"	"s53"	"s6"	"s37"	"s164"	"s34"	"s113"	"s67"	"s53"	"s199"	"s146"	"s136"	"s25"	"s20"	"s78"	"s194"	"s152"	"s64"	"s128"	"s110"	"s188"	"s87"	"s123"	"s137"	true
"s97"	"s98"	"s115"	"s16"	"s136"	"s181"	"s187"	"s22"	"s139"	"s193"	"s140"	"s6"	"s189"	"s198"	"s54"	"s115"	"s185"	"s192"	"s197"	"s0"	"s89"	"s145"	"s144"	"s169"	"s3"	"s87"	"s49"	"s164"	"s166"	"s91"	"s187"	"s197"	"s113"	"s67"	"s112"	"s26"	"s74"	"s31"	"s7"	"s73"	"s131"	"s112"	"s99"	"s172"	"s188"	"s62"	"s79"	"s141"	"s99"	"s69"	true
"s8"	"s80"	"s45"	"s92"	"s95"	"s139"	"s50"	"s81"	"s163"	"s135"	"s121"	"s169"	"s59"	"s35"	"s145"	"s148"	"s194"	"s111"	"s120"	"s42"	"s105"	"s105"	"s68"	"s136"	"s111"	"s122"	"s6"	"s76"	"s121"	"s116"	"s112"	"s51"	"s113"	"s67"	"s118"	"s128"	"s86"	"s149"	"s190"	"s34"	"s170"	"s42"	"s42"	"s198"	"s185"	"s100"	"s81"	"s33"	"s156"	"s15"	true
"s162"	"s160"	"s105"	"s28"	"s73"	"s184"	"s129"	"s5"	"s160"	"s94"	"s143"	"s72"	"s40"	"s120"	"s163"	"s55"	"s157"	"s3"	"s65"	"s70"	"s68"	"s7"	"s180"	"s156"	"s67"	"s114"	"s33"	"s73"	"s177"	"s173"	"s111"	"s111"	"s36"	"s73"	"s37"	"s93"	"s93"	"s0"	"s113"	"s14"	"s58"	"s55"	"s39"	"s31"	"s165"	"s183"	"s88"	"s179"	"s37"	"s87"	true
"s196"	"s43"	"s39"	"s176"	"s100"	"s171"	"s116"	"s74"	"s183"	"s120"	"s32"	"s65"	"s0"	"s157"	"s156"	"s122"	"s123"	"s87"	"s33"	"s113"	"s116"	"s151"	"s151"	"s12"	"s18"	"s42"	"s1"	"s140"	"s0"	"s124"	"s89"	"s147"	"s113"	"s67"	"s106"	"s47"	"s55"	"s113"	"s156"	"s196"	"s12"	"s164"	"s142"	"s63"	"s165"	"s187"	"s119"	"s128"	"s127"	"s37"	true
"s45"	"s111"	"s9"	"s113"	"s168"	"s136"	"s105"	"s64"	"s125"	"s74"	"s131"	"s0"	"s155"	"s168"	"s189"	"s70"	"s7"	"s2"	"s17"	"s27"	"s35"	"s92"	"s40"	"s57"	"s189"	"s138"	"s111"	"s9"	"s6"	"s41"	"s105"	"s139"	"s113"	"s67"	"s14"	"s78"	"s152"	"s36"	"s121"	"s17"	"s42"	"s48"	"s78"	"s133"	"s87"	"s147"	"s64"	"s168"	"s172"	"s157"	true
"s166"	"s47"	"s118"	"s176"	"s100"	"s57"	"s142"	"s104"	"s83"	"s181"	"s78"	"s13"	"s6"	"s53"	"s10"	"s197"	"s65"	"s175"	"s149"	"s53"	"s151"	"s83"	"s88"	"s176"	"s136"	"s193"	"s129"	"s189"	"s57"	"s73"	"s23"	"s106"	"s113"	"s67"	"s4"	"s104"	"s21"	"s177"	"s20"	"s139"	"s28"	"s177"	"s44"	"s175"	"s5"	"s85"	"s99"	"s189"	"s23"	"s22"	true
"s162"	"s96"	"s119"	"s162"	"s17"	"s116"	"s162"	"s43"	"s103"	"s183"	"s199"	"s168"	"s175"	"s23"	"s12"	"s13"	"s40"	"s82"	"s42"	"s161"	"s165"	"s65"	"s51"	"s20"	"s140"	"s91"	"s40"	"s99"	"s38"	"s38"	"s107"	"s1"	"s113"	"s67"	"s96"	"s122"	"s117"	"s134"	"s17"	"s98"	"s88"	"s37"	"s24"	"s11"	"s138"	"s101"	"s39"	"s43"	"s70"	"s194"	true
"s175"	"s25"	"s128"	"s38"	"s50"	"s21"	"s175"	"s44"	"s144"	"s136"	"s48"	"s62"	"s3"	"s5"	"s89"	"s86"	"s181"	"s190"	"s124"	"s141"	"s65"	"s82"	"s189"	"s84"	"s26"	"s134"	"s66"	"s14"	"s89"	"s26"	"s1"	"s150"	"s113"	"s67"	"s94"	"s30"	"s43"	"s27"	"s33"	"s70"	"s154"	"s133"	"s155"	"s54"	"s94"	"s35"	"s142"	"s85"	"s6"	"s116"	true
"s29"	"s49"	"s22"	"s98"	"s32"	"s15"	"s47"	"s146"	"s162"	"s86"	"s24"	"s82"	"s70"	"s109"	"s140"	"s138"	"s173"	"s14"	"s16"	"s25"	"s143"	"s103"	"s104"	"s35"	"s136"	"s3"	"s111"	"s87"	"s160"	"s8"	"s113"	"s135"	"s113"	"s67"	"s157"	"s44"	"s73"	"s21"	"s54"	"s23"	"s89"	"s35"	"s28"	"s22"	"s105"	"s177"	"s174"	"s5"	"s173"	"s19"	true
"s45"	"s40"	"s10"	"s63"	"s65"	"s43"	"s66"	"s105"	"s60"	"s5"	"s35"	"s177"	"s188"	"s196"	"s112"	"s199"	"s16"	"s58"	"s162"	"s14"	"s4"	"s169"	"s179"	"s121"	"s20"	"s26"	"s118"	"s191"	"s141"	"s176"	"s38"	"s140"	"s113"	"s67"	"s99"	"s181"	"s180"	"s193"	"s156"	"s80"	"s46"	"s115"	"s106"	"s4"	"s113"	"s109"	"s125"	"s111"	"s72"	"s74"	true
"s112"	"s151"	"s70"	"s43"	"s185"	"s19"	"s193"	"s11"	"s34"	"s34"	"s78"	"s87"	"s143"	"s193"	"s175"	"s45"	"s4"	"s117"	"s122"	"s77"	"s198"	"s123"	"s193"	"s0"	"s5"	"s191"	"s143"	"s144"	"s138"	"s190"	"s53"	"s4"	"s113"	"s67"	"s44"	"s23"	"s87"	"s45"	"s128"	"s89"	"s1"	"s143"	"s198"	"s5"	"s13"	"s62"	"s183"	"s68"	"s182"	"s127"	true
"s9"	"s143"	"s197"	"s16"	"s164"	"s114"	"s77"	"s37"	"s120"	"s171"	"s71"	"s110"	"s69"	"s160"	"s139"	"s192"	"s110"	"s112"	"s199"	"s102"	"s80"	"s131"	"s146"	"s134"	"s92"	"s96"	"s138"	"s131"	"s12"	"s149"	"s135"	"s0"	"s113"	"s67"	"s183"	"s61"	"s67"	"s175"	"s187"	"s37"	"s115"	"s46"	"s73"	"s141"	"s166"	"s95"	"s4"	"s174"	"s179"	"s171"	true
"s183"	"s130"	"s146"	"s171"	"s123"	"s173"	"s164"	"s30"	"s183"	"s14"	"s95"	"s88"	"s13"	"s134"	"s83"	"s186"	"s172"	"s89"	"s19"	"s152"	"s179"	"s35"	"s80"	"s93"	"s27"	"s88"	"s126"	"s53"	"s116"	"s179"	"s80"	"s73"	"s113"	"s67"	"s138"	"s23"	"s161"	"s70"	"s35"	"s154"	"s112"	"s112"	"s5"	"s132"	"s18"	"s197"	"s195"	"s165"	"s35"	"s77"	true
"s185"	"s45"	"s186"	"s65"	"s137"	"s118"	"s4"	"s114"	"s193"	"s96"	"s105"	"s170"	"s100"	"s83"	"s23"	"s98"	"s101"	"s148"	"s135"	"s7"	"s63"	"s143"	"s182"	"s7"	"s181"	"s32"	"s165"	"s102"	"s19"	"s78"	"s111"	"s93"	"s25"	"s128"	"s153"	"s47"	"s3"	"s80"	"s95"	"s87"	"s5"	"s86"	"s90"	"s45"	"s63"	"s47"	"s140"	"s155"	"s73"	"s28"	true
"s73"	"s131"	"s143"	"s52"	"s141"	"s68"	"s191"	"s181"	"s187"	"s130"	"s80"	"s37"	"s9"	"s101"	"s68"	"s36"	"s107"	"s177"	"s131"	"s34"	"s13"	"s54"	"s193"	"s66"	"s24"	"s6"	"s62"	"s176"	"s198"	"s29"	"s184"	"s56"	"s113"	"s67"	"s192"	"s107"	"s180"	"s187"	"s63"	"s171"	"s23"	"s167"	"s167"	"s134"	"s179"	"s70"	"s18"	"s118"	"s118"	"s103"	true
"s162"	"s57"	"s57"	"s83"	"s122"	"s165"	"s1"	"s124"	"s127"	"s13"	"s14"	"s62"	"s35"	"s144"	"s80"	"s13"	"s113"	"s32"	"s56"	"s1"	"s101"	"s68"	"s132"	"s184"	"s1"	"s112"	"s155"	"s60"	"s90"	"s39"	"s124"	"s7"	"s113"	"s67"	"s42"	"s102"	"s154"	"s178"	"s25"	"s173"	"s140"	"s139"	"s77"	"s58"	"s182"	"s139"	"s32"	"s100"	"s90"	"s196"	true
"s29"	"s48"	"s161"	"s2"	"s166"	"s23"	"s2"	"s131"	"s79"	"s41"	"s190"	"s124"	"s49"	"s188"	"s198"	"s61"	"s100"	"s109"	"s148"	"s129"	"s125"	"s149"	"s136"	"s106"	"s70"	"s20"	"s67"	"s23"	"s6"	"s134"	"s105"	"s69"	"s113"	"s67"	"s144"	"s65"	"s167"	"s100"	"s6"	"s93"	"s17"	"s177"	"s22"	"s103"	"s74"	"s2"	"s126"	"s174"	"s39"	"s196"	true
"s27"	"s149"	"s124"	"s152"	"s50"	"s187"	"s107"	"s147"	"s101"	"s28"	"s158"	"s12"	"s19"	"s149"	"s175"	"s84"	"s170"	"s57"	"s176"	"s119"	"s178"	"s196"	"s155"	"s199"	"s138"	"s123"	"s19"	"s6"	"s106"	"s16"	"s75"	"s60"	"s113"	"s67"	"s10"	"s46"	"s67"	"s152"	"s112"	"s148"	"s127"	"s13"	"s154"	"s155"	"s76"	"s73"	"s147"	"s169"	"s184"	"s20"	true
"s103"	"s108"	"s75"	"s102"	"s10"	"s160"	"s111"	"s160"	"s183"	"s111"	"s118"	"s40"	"s165"	"s16"	"s161"	"s190"	"s127"	"s119"	"s29"	"s157"	"s129"	"s147"	"s102"	"s127"	"s138"	"s0"	"s63"	"s191"	"s161"	"s45"	"s62"	"s33"	"s113"	"s67"	"s46"	"s79"	"s151"	"s146"	"s101"	"s16"	"s70"	"s13"	"s133"	"s67"	"s135"	"s29"	"s57"	"s41"	"s135"	"s152"	true
"s46"	"s144"	"s91"	"s104"	"s10"	"s38"	"s168"	"s63"	"s90"	"s161"	"s176"	"s122"	"s6"	"s73"	"s48"	"s179"	"s163"	"s110"	"s157"	"s111"	"s95"	"s52"	"s167"	"s186"	"s29"	"s44"	"s121"	"s25"	"s30"	"s197"	"s26"	"s153"	"s113"	"s67"	"s96"	"s30"	"s157"	"s141"	"s186"	"s14"	"s58"	"s50"	"s88"	"s41"	"s117"	"s45"	"s126"	"s65"	"s96"	"s72"	true
"s131"	"s97"	"s54"	"s77"	"s73"	"s107"	"s153"	"s150"	"s148"	"s98"	"s137"	"s5"	"s8"	"s89"	"s179"	"s146"	"s173"	"s94"	"s64"	"s66"	"s157"	"s91"	"s6"	"s117"	"s115"	"s194"	"s134"	"s3"	"s169"	"s131"	"s34"	"s73"	"s113"	"s67"	"s61"	"s190"	"s89"	"s128"	"s171"	"s50"	"s33"	"s50"	"s140"	"s159"	"s12"	"s25"	"s143"	"s166"	"s39"	"s56"	true
"s53"	"s41"	"s148"	"s187"	"s42"	"s28"	"s176"	"s120"	"s198"	"s109"	"s167"	"s24"	"s13"	"s0"	"s78"	"s85"	"s7"	"s28"	"s70"	"s55"	"s41"	"s27"	"s88"	"s82"	"s11"	"s110"	"s138"	"s107"	"s70"	"s100"	"s134"	"s102"	"s113"	"s67"	"s86"	"s111"	"s91"	"s11"	"s42"	"s190"	"s142"	"s18"	"s49"	"s40"	"s99"	"s168"	"s152"	"s162"	"s60"	"s4"	true
"s72"	"s136"	"s198"	"s169"	"s99"	"s2"	"s23"	"s151"	"s157"	"s170"	"s9"	"s173"	"s83"	"s132"	"s129"	"s55"	"s52"	"s90"	"s67"	"s98"	"s155"	"s155"	"s99"	"s45"	"s151"	"s55"	"s65"	"s179"	"s13"	"s43"	"s33"	"s48"	"s113"	"s67"	"s77"	"s125"	"s169"	"s154"	"s186"	"s63"	"s38"	"s41"	"s91"	"s49"	"s179"	"s189"	"s130"	"s181"	"s81"	"s159"	true
"s85"	"s154"	"s11"	"s196"	"s1"	"s78"	"s180"	"s46"	"s160"	"s65"	"s121"	"s158"	"s77"	"s146"	"s178"	"s144"	"s194"	"s89"	"s150"	"s64"	"s29"	"s24"	"s122"	"s192"	"s35"	"s158"	"s75"	"s48"	"s3"	"s77"	"s16"	"s93"	"s113"	"s67"	"s110"	"s70"	"s75"	"s157"	"s26"	"s73"	"s34"	"s184"	"s147"	"s146"	"s56"	"s29"	"s199"	"s146"	"s6"	"s159"	true
