att0	att1	att2	att3	att4	att5	att6	att7	att8	att9	att10	att11	att12	att13	att14	att15	att16	att17	att18	att19	att20	att21	att22	att23	att24	att25	att26	att27	att28	att29	att30	att31	att32	att33	att34	att35	att36	att37	att38	att39	att40	att41	att42	att43	att44	att45	att46	att47	att48	att49	Class
"s19"	"s23"	"s36"	"s32"	"s32"	"s16"	"s21"	"s3"	"s3"	"s49"	"s49"	"s40"	"s35"	"s37"	"s29"	"s20"	"s5"	"s13"	"s20"	"s7"	"s8"	"s40"	"s46"	"s18"	"s14"	"s37"	"s40"	"s37"	"s47"	"s3"	"s24"	"s8"	"s41"	"s3"	"s49"	"s27"	"s38"	"s14"	"s46"	"s22"	"s40"	"s44"	"s42"	"s28"	"s22"	"s38"	"s43"	"s48"	"s28"	"s26"	false
"s20"	"s4"	"s17"	"s8"	"s12"	"s37"	"s10"	"s41"	"s39"	"s14"	"s46"	"s47"	"s14"	"s27"	"s8"	"s34"	"s1"	"s3"	"s49"	"s19"	"s3"	"s5"	"s20"	"s5"	"s48"	"s21"	"s32"	"s39"	"s9"	"s48"	"s15"	"s29"	"s35"	"s23"	"s34"	"s36"	"s32"	"s39"	"s2"	"s17"	"s21"	"s13"	"s2"	"s4"	"s41"	"s49"	"s2"	"s36"	"s36"	"s31"	true
"s15"	"s18"	"s2"	"s33"	"s18"	"s10"	"s32"	"s40"	"s43"	"s12"	"s48"	"s22"	"s2"	"s45"	"s23"	"s39"	"s35"	"s36"	"s0"	"s40"	"s37"	"s48"	"s14"	"s3"	"s29"	"s39"	"s41"	"s49"	"s18"	"s9"	"s6"	"s9"	"s19"	"s2"	"s28"	"s48"	"s47"	"s12"	"s3"	"s24"	"s32"	"s38"	"s37"	"s1"	"s22"	"s1"	"s8"	"s20"	"s16"	"s14"	true
"s14"	"s26"	"s35"	"s28"	"s24"	"s2"	"s34"	"s44"	"s44"	"s13"	"s43"	"s11"	"s14"	"s4"	"s31"	"s48"	"s6"	"s20"	"s21"	"s13"	"s20"	"s42"	"s3"	"s46"	"s24"	"s9"	"s38"	"s34"	"s48"	"s29"	"s11"	"s13"	"s23"	"s26"	"s33"	"s6"	"s9"	"s11"	"s6"	"s17"	"s44"	"s21"	"s4"	"s31"	"s0"	"s24"	"s23"	"s23"	"s42"	"s31"	true
"s16"	"s26"	"s41"	"s17"	"s0"	"s46"	"s49"	"s23"	"s23"	"s20"	"s36"	"s28"	"s16"	"s47"	"s40"	"s1"	"s8"	"s11"	"s17"	"s42"	"s13"	"s28"	"s34"	"s16"	"s6"	"s7"	"s1"	"s26"	"s37"	"s35"	"s22"	"s33"	"s25"	"s45"	"s24"	"s9"	"s35"	"s1"	"s4"	"s5"	"s37"	"s39"	"s27"	"s31"	"s1"	"s35"	"s27"	"s49"	"s49"	"s43"	true
"s44"	"s25"	"s12"	"s3"	"s7"	"s46"	"s42"	"s48"	"s34"	"s9"	"s39"	"s14"	"s22"	"s25"	"s29"	"s18"	"s41"	"s5"	"s18"	"s11"	"s46"	"s45"	"s29"	"s38"	"s4"	"s38"	"s35"	"s22"	"s13"	"s29"	"s33"	"s31"	"s1"	"s28"	"s29"	"s44"	"s30"	"s46"	"s18"	"s3"	"s25"	"s9"	"s38"	"s24"	"s36"	"s16"	"s27"	"s19"	"s43"	"s45"	true
"s41"	"s43"	"s6"	"s36"	"s4"	"s2"	"s33"	"s46"	"s21"	"s31"	"s48"	"s15"	"s42"	"s37"	"s9"	"s37"	"s21"	"s8"	"s32"	"s32"	"s5"	"s46"	"s15"	"s6"	"s44"	"s40"	"s31"	"s38"	"s25"	"s15"	"s20"	"s5"	"s16"	"s44"	"s10"	"s7"	"s33"	"s3"	"s37"	"s40"	"s25"	"s24"	"s20"	"s18"	"s39"	"s29"	"s28"	"s13"	"s30"	"s23"	false
"s19"	"s26"	"s27"	"s33"	"s6"	"s10"	"s48"	"s28"	"s13"	"s32"	"s38"	"s44"	"s43"	"s34"	"s47"	"s42"	"s31"	"s19"	"s26"	"s22"	"s39"	"s7"	"s23"	"s15"	"s20"	"s19"	"s37"	"s13"	"s1"	"s41"	"s45"	"s12"	"s5"	"s30"	"s20"	"s7"	"s28"	"s46"	"s49"	"s21"	"s39"	"s41"	"s15"	"s29"	"s22"	"s43"	"s23"	"s4"	"s35"	"s31"	false
"s5"	"s34"	"s0"	"s1"	"s36"	"s39"	"s26"	"s43"	"s34"	"s5"	"s13"	"s5"	"s11"	"s11"	"s42"	"s10"	"s10"	"s10"	"s8"	"s6"	"s4"	"s0"	"s33"	"s24"	"s10"	"s24"	"s24"	"s31"	"s49"	"s42"	"s26"	"s49"	"s32"	"s6"	"s42"	"s28"	"s19"	"s22"	"s36"	"s10"	"s44"	"s0"	"s18"	"s11"	"s21"	"s25"	"s14"	"s9"	"s10"	"s34"	true
"s29"	"s33"	"s40"	"s13"	"s8"	"s43"	"s15"	"s7"	"s32"	"s30"	"s24"	"s31"	"s22"	"s30"	"s13"	"s19"	"s6"	"s33"	"s49"	"s18"	"s3"	"s26"	"s40"	"s14"	"s48"	"s35"	"s22"	"s2"	"s19"	"s39"	"s21"	"s36"	"s13"	"s23"	"s22"	"s26"	"s47"	"s15"	"s44"	"s13"	"s10"	"s15"	"s20"	"s36"	"s12"	"s32"	"s46"	"s33"	"s41"	"s43"	false
"s46"	"s27"	"s15"	"s4"	"s16"	"s39"	"s28"	"s46"	"s13"	"s3"	"s23"	"s29"	"s38"	"s8"	"s9"	"s1"	"s29"	"s45"	"s28"	"s24"	"s45"	"s2"	"s1"	"s8"	"s38"	"s28"	"s42"	"s33"	"s33"	"s7"	"s45"	"s47"	"s20"	"s23"	"s13"	"s8"	"s46"	"s49"	"s37"	"s40"	"s29"	"s17"	"s49"	"s37"	"s14"	"s47"	"s26"	"s46"	"s39"	"s49"	false
"s19"	"s49"	"s16"	"s12"	"s31"	"s5"	"s39"	"s48"	"s8"	"s21"	"s0"	"s43"	"s7"	"s13"	"s26"	"s7"	"s6"	"s2"	"s46"	"s5"	"s37"	"s20"	"s10"	"s49"	"s18"	"s43"	"s9"	"s47"	"s14"	"s11"	"s5"	"s44"	"s46"	"s15"	"s16"	"s21"	"s46"	"s45"	"s0"	"s30"	"s16"	"s12"	"s29"	"s19"	"s6"	"s10"	"s24"	"s42"	"s23"	"s28"	true
"s3"	"s6"	"s47"	"s1"	"s19"	"s12"	"s48"	"s11"	"s1"	"s39"	"s21"	"s33"	"s27"	"s28"	"s10"	"s5"	"s44"	"s17"	"s43"	"s35"	"s4"	"s4"	"s29"	"s15"	"s36"	"s32"	"s12"	"s6"	"s1"	"s35"	"s43"	"s47"	"s45"	"s40"	"s43"	"s41"	"s41"	"s27"	"s25"	"s48"	"s3"	"s7"	"s45"	"s33"	"s5"	"s3"	"s35"	"s22"	"s12"	"s49"	true
"s38"	"s43"	"s49"	"s7"	"s20"	"s12"	"s22"	"s46"	"s43"	"s24"	"s7"	"s32"	"s20"	"s14"	"s5"	"s11"	"s2"	"s21"	"s11"	"s31"	"s36"	"s0"	"s2"	"s0"	"s38"	"s38"	"s13"	"s44"	"s15"	"s9"	"s19"	"s8"	"s23"	"s8"	"s3"	"s34"	"s18"	"s21"	"s16"	"s23"	"s46"	"s5"	"s0"	"s39"	"s41"	"s35"	"s21"	"s18"	"s8"	"s36"	false
"s45"	"s37"	"s21"	"s23"	"s44"	"s12"	"s49"	"s32"	"s17"	"s22"	"s40"	"s25"	"s3"	"s28"	"s28"	"s37"	"s45"	"s35"	"s9"	"s25"	"s39"	"s40"	"s28"	"s38"	"s42"	"s14"	"s15"	"s31"	"s11"	"s11"	"s12"	"s31"	"s24"	"s30"	"s32"	"s32"	"s11"	"s44"	"s15"	"s27"	"s36"	"s6"	"s0"	"s36"	"s9"	"s18"	"s44"	"s10"	"s40"	"s22"	true
"s23"	"s29"	"s24"	"s42"	"s43"	"s24"	"s13"	"s37"	"s12"	"s4"	"s48"	"s31"	"s39"	"s40"	"s48"	"s18"	"s38"	"s23"	"s10"	"s28"	"s43"	"s43"	"s30"	"s16"	"s16"	"s24"	"s46"	"s4"	"s48"	"s36"	"s26"	"s42"	"s30"	"s9"	"s38"	"s17"	"s11"	"s37"	"s28"	"s0"	"s20"	"s32"	"s43"	"s30"	"s10"	"s7"	"s24"	"s48"	"s37"	"s16"	true
"s48"	"s3"	"s42"	"s5"	"s28"	"s9"	"s12"	"s17"	"s21"	"s6"	"s38"	"s39"	"s32"	"s22"	"s35"	"s15"	"s44"	"s17"	"s15"	"s8"	"s16"	"s44"	"s47"	"s11"	"s27"	"s19"	"s33"	"s32"	"s23"	"s8"	"s16"	"s12"	"s21"	"s42"	"s13"	"s42"	"s29"	"s12"	"s7"	"s29"	"s17"	"s42"	"s32"	"s44"	"s3"	"s4"	"s3"	"s8"	"s25"	"s16"	true
"s10"	"s33"	"s35"	"s20"	"s3"	"s31"	"s8"	"s4"	"s24"	"s17"	"s43"	"s43"	"s0"	"s44"	"s43"	"s1"	"s4"	"s20"	"s36"	"s25"	"s2"	"s27"	"s14"	"s47"	"s22"	"s19"	"s47"	"s22"	"s16"	"s12"	"s38"	"s37"	"s2"	"s13"	"s27"	"s43"	"s0"	"s16"	"s43"	"s16"	"s42"	"s24"	"s8"	"s4"	"s2"	"s36"	"s11"	"s37"	"s19"	"s26"	true
"s34"	"s36"	"s41"	"s27"	"s34"	"s29"	"s24"	"s45"	"s27"	"s34"	"s36"	"s20"	"s20"	"s32"	"s11"	"s44"	"s7"	"s1"	"s37"	"s39"	"s49"	"s46"	"s49"	"s15"	"s0"	"s43"	"s11"	"s8"	"s46"	"s46"	"s35"	"s22"	"s39"	"s21"	"s8"	"s6"	"s14"	"s48"	"s45"	"s41"	"s14"	"s30"	"s41"	"s28"	"s23"	"s36"	"s32"	"s15"	"s42"	"s25"	false
"s39"	"s32"	"s44"	"s48"	"s35"	"s25"	"s10"	"s8"	"s32"	"s33"	"s8"	"s23"	"s42"	"s24"	"s6"	"s34"	"s25"	"s7"	"s26"	"s39"	"s15"	"s19"	"s0"	"s12"	"s16"	"s25"	"s10"	"s42"	"s41"	"s19"	"s45"	"s19"	"s37"	"s6"	"s43"	"s22"	"s21"	"s21"	"s2"	"s40"	"s25"	"s25"	"s12"	"s1"	"s38"	"s38"	"s25"	"s2"	"s4"	"s2"	false
"s3"	"s6"	"s33"	"s8"	"s0"	"s1"	"s48"	"s25"	"s22"	"s48"	"s30"	"s27"	"s21"	"s39"	"s45"	"s9"	"s11"	"s2"	"s13"	"s35"	"s26"	"s28"	"s33"	"s11"	"s22"	"s46"	"s9"	"s19"	"s41"	"s12"	"s21"	"s20"	"s44"	"s8"	"s37"	"s35"	"s5"	"s32"	"s27"	"s10"	"s2"	"s34"	"s12"	"s41"	"s9"	"s19"	"s25"	"s8"	"s41"	"s23"	true
"s14"	"s12"	"s33"	"s10"	"s21"	"s18"	"s27"	"s39"	"s3"	"s47"	"s18"	"s5"	"s30"	"s33"	"s45"	"s22"	"s48"	"s21"	"s35"	"s30"	"s41"	"s27"	"s19"	"s10"	"s18"	"s6"	"s18"	"s35"	"s21"	"s43"	"s46"	"s0"	"s22"	"s24"	"s3"	"s0"	"s8"	"s21"	"s44"	"s32"	"s19"	"s3"	"s29"	"s14"	"s2"	"s36"	"s1"	"s10"	"s22"	"s11"	false
"s37"	"s10"	"s8"	"s27"	"s25"	"s40"	"s43"	"s10"	"s49"	"s47"	"s1"	"s15"	"s36"	"s35"	"s9"	"s49"	"s33"	"s22"	"s48"	"s9"	"s7"	"s10"	"s25"	"s4"	"s0"	"s12"	"s12"	"s24"	"s20"	"s4"	"s39"	"s8"	"s3"	"s23"	"s22"	"s1"	"s24"	"s9"	"s29"	"s39"	"s9"	"s33"	"s14"	"s4"	"s12"	"s19"	"s27"	"s9"	"s13"	"s19"	true
"s33"	"s39"	"s38"	"s21"	"s48"	"s8"	"s34"	"s14"	"s30"	"s39"	"s22"	"s34"	"s15"	"s1"	"s0"	"s3"	"s10"	"s9"	"s30"	"s29"	"s17"	"s35"	"s21"	"s47"	"s44"	"s27"	"s29"	"s23"	"s46"	"s15"	"s49"	"s49"	"s18"	"s46"	"s45"	"s18"	"s16"	"s8"	"s8"	"s14"	"s12"	"s2"	"s13"	"s29"	"s42"	"s20"	"s0"	"s39"	"s36"	"s5"	true
"s29"	"s27"	"s43"	"s20"	"s5"	"s15"	"s5"	"s10"	"s36"	"s42"	"s17"	"s21"	"s30"	"s24"	"s21"	"s27"	"s29"	"s27"	"s10"	"s12"	"s42"	"s49"	"s23"	"s36"	"s41"	"s25"	"s25"	"s43"	"s25"	"s40"	"s43"	"s48"	"s43"	"s7"	"s7"	"s40"	"s25"	"s30"	"s49"	"s23"	"s8"	"s32"	"s29"	"s8"	"s11"	"s21"	"s0"	"s12"	"s1"	"s48"	false
"s10"	"s36"	"s42"	"s3"	"s10"	"s11"	"s18"	"s18"	"s42"	"s19"	"s39"	"s39"	"s23"	"s4"	"s49"	"s49"	"s36"	"s29"	"s6"	"s20"	"s37"	"s18"	"s29"	"s44"	"s5"	"s22"	"s3"	"s30"	"s49"	"s9"	"s10"	"s27"	"s6"	"s43"	"s21"	"s32"	"s12"	"s22"	"s37"	"s13"	"s22"	"s35"	"s26"	"s26"	"s6"	"s7"	"s31"	"s17"	"s28"	"s4"	true
"s5"	"s12"	"s0"	"s5"	"s2"	"s49"	"s7"	"s11"	"s42"	"s12"	"s48"	"s25"	"s6"	"s49"	"s16"	"s3"	"s46"	"s29"	"s20"	"s14"	"s7"	"s29"	"s43"	"s32"	"s32"	"s17"	"s15"	"s26"	"s30"	"s5"	"s16"	"s8"	"s23"	"s25"	"s27"	"s42"	"s15"	"s26"	"s43"	"s34"	"s40"	"s2"	"s39"	"s9"	"s15"	"s15"	"s0"	"s7"	"s39"	"s37"	false
"s48"	"s27"	"s43"	"s29"	"s8"	"s7"	"s45"	"s10"	"s47"	"s27"	"s14"	"s6"	"s31"	"s42"	"s8"	"s26"	"s29"	"s17"	"s48"	"s45"	"s42"	"s27"	"s43"	"s18"	"s13"	"s35"	"s29"	"s33"	"s15"	"s31"	"s11"	"s23"	"s27"	"s34"	"s22"	"s32"	"s25"	"s5"	"s36"	"s40"	"s29"	"s4"	"s35"	"s36"	"s2"	"s20"	"s35"	"s36"	"s19"	"s10"	false
"s17"	"s30"	"s36"	"s26"	"s21"	"s16"	"s8"	"s9"	"s45"	"s39"	"s5"	"s36"	"s19"	"s18"	"s44"	"s36"	"s14"	"s25"	"s5"	"s4"	"s20"	"s2"	"s4"	"s48"	"s44"	"s44"	"s15"	"s22"	"s7"	"s6"	"s37"	"s25"	"s34"	"s32"	"s6"	"s12"	"s24"	"s22"	"s43"	"s38"	"s32"	"s29"	"s27"	"s24"	"s11"	"s27"	"s49"	"s45"	"s25"	"s41"	false
"s21"	"s34"	"s11"	"s40"	"s24"	"s47"	"s34"	"s4"	"s25"	"s47"	"s29"	"s26"	"s38"	"s1"	"s17"	"s18"	"s13"	"s44"	"s8"	"s33"	"s23"	"s6"	"s38"	"s11"	"s10"	"s42"	"s33"	"s40"	"s4"	"s4"	"s24"	"s26"	"s28"	"s7"	"s14"	"s18"	"s21"	"s22"	"s21"	"s22"	"s11"	"s16"	"s40"	"s28"	"s36"	"s20"	"s3"	"s46"	"s9"	"s35"	false
"s24"	"s35"	"s7"	"s38"	"s2"	"s40"	"s48"	"s30"	"s5"	"s1"	"s8"	"s13"	"s45"	"s11"	"s23"	"s29"	"s5"	"s17"	"s42"	"s5"	"s30"	"s47"	"s12"	"s43"	"s18"	"s8"	"s5"	"s14"	"s15"	"s17"	"s49"	"s28"	"s36"	"s27"	"s20"	"s13"	"s31"	"s43"	"s47"	"s38"	"s45"	"s16"	"s28"	"s22"	"s25"	"s28"	"s39"	"s1"	"s2"	"s13"	true
"s15"	"s6"	"s0"	"s19"	"s1"	"s48"	"s12"	"s48"	"s38"	"s38"	"s21"	"s28"	"s16"	"s41"	"s45"	"s16"	"s16"	"s15"	"s31"	"s31"	"s16"	"s34"	"s10"	"s22"	"s23"	"s17"	"s26"	"s32"	"s18"	"s24"	"s30"	"s30"	"s40"	"s5"	"s2"	"s34"	"s16"	"s17"	"s27"	"s9"	"s21"	"s40"	"s9"	"s9"	"s48"	"s46"	"s5"	"s4"	"s45"	"s46"	true
"s35"	"s0"	"s18"	"s45"	"s30"	"s23"	"s41"	"s1"	"s29"	"s26"	"s49"	"s23"	"s13"	"s49"	"s32"	"s32"	"s25"	"s1"	"s1"	"s45"	"s11"	"s2"	"s35"	"s27"	"s2"	"s8"	"s37"	"s13"	"s29"	"s2"	"s34"	"s33"	"s25"	"s28"	"s6"	"s20"	"s28"	"s33"	"s40"	"s33"	"s19"	"s2"	"s40"	"s1"	"s1"	"s13"	"s2"	"s18"	"s44"	"s8"	false
"s40"	"s39"	"s16"	"s5"	"s1"	"s22"	"s45"	"s44"	"s5"	"s44"	"s14"	"s18"	"s4"	"s24"	"s48"	"s19"	"s34"	"s10"	"s35"	"s43"	"s24"	"s21"	"s32"	"s32"	"s37"	"s22"	"s24"	"s43"	"s15"	"s7"	"s1"	"s43"	"s37"	"s7"	"s4"	"s16"	"s32"	"s40"	"s32"	"s29"	"s30"	"s16"	"s12"	"s25"	"s12"	"s37"	"s49"	"s4"	"s26"	"s26"	false
"s14"	"s34"	"s4"	"s9"	"s18"	"s45"	"s15"	"s32"	"s48"	"s32"	"s13"	"s33"	"s21"	"s38"	"s26"	"s21"	"s37"	"s45"	"s15"	"s4"	"s41"	"s22"	"s1"	"s7"	"s22"	"s1"	"s11"	"s22"	"s32"	"s14"	"s5"	"s31"	"s39"	"s6"	"s30"	"s24"	"s19"	"s37"	"s22"	"s9"	"s16"	"s4"	"s44"	"s2"	"s29"	"s49"	"s38"	"s15"	"s48"	"s47"	true
"s12"	"s17"	"s39"	"s20"	"s38"	"s35"	"s33"	"s11"	"s38"	"s4"	"s46"	"s15"	"s33"	"s29"	"s26"	"s14"	"s8"	"s6"	"s2"	"s46"	"s10"	"s31"	"s40"	"s39"	"s4"	"s22"	"s5"	"s29"	"s12"	"s45"	"s4"	"s4"	"s37"	"s13"	"s22"	"s35"	"s36"	"s48"	"s17"	"s7"	"s25"	"s2"	"s15"	"s14"	"s19"	"s40"	"s23"	"s49"	"s2"	"s21"	true
"s44"	"s29"	"s19"	"s34"	"s5"	"s33"	"s41"	"s22"	"s14"	"s14"	"s45"	"s28"	"s30"	"s47"	"s9"	"s29"	"s6"	"s7"	"s29"	"s16"	"s26"	"s18"	"s25"	"s0"	"s4"	"s39"	"s49"	"s22"	"s42"	"s3"	"s9"	"s36"	"s26"	"s33"	"s35"	"s37"	"s43"	"s49"	"s7"	"s34"	"s44"	"s43"	"s8"	"s3"	"s14"	"s4"	"s31"	"s44"	"s45"	"s2"	true
"s16"	"s21"	"s47"	"s47"	"s25"	"s34"	"s47"	"s4"	"s32"	"s38"	"s37"	"s30"	"s28"	"s40"	"s8"	"s15"	"s30"	"s3"	"s32"	"s41"	"s33"	"s43"	"s15"	"s32"	"s35"	"s48"	"s34"	"s41"	"s3"	"s43"	"s24"	"s13"	"s30"	"s13"	"s26"	"s43"	"s6"	"s14"	"s6"	"s46"	"s35"	"s44"	"s32"	"s25"	"s38"	"s21"	"s29"	"s14"	"s32"	"s22"	true
"s13"	"s32"	"s34"	"s6"	"s18"	"s22"	"s6"	"s6"	"s30"	"s36"	"s27"	"s46"	"s5"	"s17"	"s44"	"s20"	"s22"	"s7"	"s32"	"s16"	"s8"	"s42"	"s47"	"s2"	"s8"	"s0"	"s17"	"s12"	"s42"	"s10"	"s21"	"s46"	"s26"	"s5"	"s14"	"s32"	"s14"	"s40"	"s4"	"s43"	"s1"	"s28"	"s6"	"s28"	"s34"	"s3"	"s20"	"s41"	"s27"	"s43"	true
"s22"	"s5"	"s43"	"s13"	"s30"	"s7"	"s12"	"s18"	"s43"	"s26"	"s30"	"s29"	"s43"	"s24"	"s31"	"s37"	"s11"	"s12"	"s8"	"s1"	"s36"	"s47"	"s43"	"s20"	"s18"	"s5"	"s5"	"s49"	"s41"	"s16"	"s43"	"s27"	"s3"	"s8"	"s3"	"s33"	"s9"	"s2"	"s44"	"s12"	"s18"	"s8"	"s3"	"s25"	"s49"	"s42"	"s34"	"s15"	"s1"	"s14"	true
"s40"	"s8"	"s37"	"s40"	"s40"	"s3"	"s4"	"s0"	"s17"	"s40"	"s43"	"s8"	"s41"	"s29"	"s0"	"s24"	"s21"	"s17"	"s0"	"s24"	"s13"	"s19"	"s22"	"s8"	"s34"	"s21"	"s31"	"s4"	"s20"	"s35"	"s41"	"s30"	"s5"	"s19"	"s25"	"s11"	"s31"	"s7"	"s31"	"s24"	"s43"	"s40"	"s46"	"s48"	"s34"	"s21"	"s41"	"s35"	"s43"	"s47"	true
"s19"	"s16"	"s11"	"s33"	"s16"	"s9"	"s36"	"s26"	"s44"	"s43"	"s38"	"s33"	"s8"	"s42"	"s29"	"s12"	"s7"	"s49"	"s44"	"s8"	"s6"	"s17"	"s28"	"s33"	"s24"	"s48"	"s20"	"s26"	"s8"	"s4"	"s11"	"s48"	"s27"	"s48"	"s32"	"s12"	"s24"	"s43"	"s31"	"s28"	"s39"	"s29"	"s48"	"s16"	"s23"	"s33"	"s43"	"s22"	"s44"	"s14"	false
"s48"	"s49"	"s20"	"s34"	"s39"	"s21"	"s5"	"s24"	"s36"	"s42"	"s2"	"s13"	"s15"	"s46"	"s24"	"s19"	"s15"	"s5"	"s29"	"s42"	"s41"	"s19"	"s44"	"s33"	"s33"	"s28"	"s43"	"s23"	"s11"	"s2"	"s12"	"s25"	"s21"	"s22"	"s43"	"s6"	"s29"	"s44"	"s35"	"s48"	"s8"	"s34"	"s35"	"s33"	"s12"	"s49"	"s40"	"s5"	"s40"	"s37"	false
"s38"	"s29"	"s22"	"s45"	"s18"	"s23"	"s17"	"s0"	"s2"	"s28"	"s12"	"s5"	"s0"	"s40"	"s14"	"s31"	"s13"	"s16"	"s7"	"s28"	"s11"	"s4"	"s32"	"s26"	"s15"	"s21"	"s17"	"s44"	"s0"	"s4"	"s47"	"s37"	"s47"	"s15"	"s3"	"s47"	"s24"	"s3"	"s32"	"s5"	"s15"	"s48"	"s0"	"s29"	"s24"	"s24"	"s27"	"s28"	"s18"	"s40"	false
"s25"	"s4"	"s48"	"s37"	"s25"	"s28"	"s41"	"s7"	"s26"	"s5"	"s15"	"s13"	"s2"	"s32"	"s43"	"s37"	"s40"	"s30"	"s17"	"s49"	"s25"	"s7"	"s32"	"s39"	"s26"	"s9"	"s15"	"s36"	"s40"	"s2"	"s27"	"s5"	"s3"	"s39"	"s28"	"s33"	"s19"	"s11"	"s22"	"s41"	"s36"	"s18"	"s11"	"s2"	"s11"	"s44"	"s5"	"s49"	"s43"	"s2"	true
"s24"	"s22"	"s30"	"s21"	"s21"	"s38"	"s29"	"s45"	"s25"	"s29"	"s18"	"s28"	"s28"	"s22"	"s23"	"s2"	"s17"	"s8"	"s45"	"s45"	"s24"	"s16"	"s17"	"s14"	"s24"	"s4"	"s30"	"s30"	"s40"	"s45"	"s25"	"s18"	"s26"	"s40"	"s22"	"s47"	"s33"	"s44"	"s49"	"s15"	"s13"	"s4"	"s14"	"s48"	"s14"	"s19"	"s0"	"s22"	"s26"	"s2"	true
"s45"	"s14"	"s5"	"s13"	"s41"	"s42"	"s45"	"s1"	"s46"	"s41"	"s13"	"s39"	"s15"	"s43"	"s22"	"s26"	"s5"	"s11"	"s30"	"s35"	"s24"	"s6"	"s11"	"s24"	"s20"	"s22"	"s15"	"s1"	"s28"	"s19"	"s19"	"s40"	"s38"	"s26"	"s19"	"s2"	"s1"	"s37"	"s25"	"s34"	"s4"	"s27"	"s23"	"s25"	"s8"	"s43"	"s21"	"s7"	"s1"	"s13"	false
"s47"	"s41"	"s35"	"s4"	"s13"	"s13"	"s8"	"s23"	"s37"	"s6"	"s6"	"s19"	"s2"	"s27"	"s39"	"s11"	"s32"	"s5"	"s26"	"s16"	"s4"	"s33"	"s32"	"s41"	"s22"	"s40"	"s4"	"s42"	"s39"	"s18"	"s25"	"s32"	"s27"	"s28"	"s30"	"s9"	"s29"	"s31"	"s22"	"s12"	"s36"	"s44"	"s8"	"s21"	"s42"	"s16"	"s15"	"s13"	"s29"	"s37"	true
"s26"	"s11"	"s40"	"s7"	"s0"	"s49"	"s9"	"s8"	"s25"	"s45"	"s39"	"s44"	"s40"	"s12"	"s2"	"s24"	"s18"	"s31"	"s25"	"s15"	"s27"	"s24"	"s32"	"s42"	"s20"	"s21"	"s40"	"s15"	"s44"	"s3"	"s48"	"s13"	"s34"	"s19"	"s9"	"s36"	"s33"	"s47"	"s42"	"s49"	"s43"	"s24"	"s11"	"s0"	"s22"	"s2"	"s23"	"s8"	"s2"	"s21"	true
"s46"	"s34"	"s23"	"s3"	"s23"	"s44"	"s5"	"s21"	"s0"	"s38"	"s34"	"s31"	"s30"	"s45"	"s41"	"s8"	"s8"	"s34"	"s13"	"s26"	"s22"	"s4"	"s30"	"s3"	"s38"	"s16"	"s39"	"s46"	"s1"	"s27"	"s3"	"s47"	"s16"	"s40"	"s13"	"s4"	"s14"	"s7"	"s36"	"s17"	"s23"	"s13"	"s26"	"s12"	"s15"	"s6"	"s48"	"s31"	"s41"	"s42"	true
"s30"	"s17"	"s41"	"s16"	"s44"	"s13"	"s49"	"s31"	"s22"	"s7"	"s23"	"s9"	"s5"	"s20"	"s27"	"s20"	"s34"	"s31"	"s8"	"s21"	"s8"	"s31"	"s41"	"s43"	"s8"	"s45"	"s48"	"s41"	"s23"	"s18"	"s0"	"s47"	"s1"	"s48"	"s15"	"s16"	"s49"	"s22"	"s7"	"s17"	"s13"	"s24"	"s30"	"s43"	"s19"	"s32"	"s31"	"s20"	"s25"	"s0"	true
"s5"	"s32"	"s38"	"s37"	"s9"	"s49"	"s45"	"s39"	"s6"	"s0"	"s6"	"s38"	"s47"	"s27"	"s9"	"s49"	"s39"	"s43"	"s18"	"s43"	"s33"	"s18"	"s34"	"s0"	"s44"	"s6"	"s19"	"s4"	"s18"	"s36"	"s29"	"s16"	"s17"	"s34"	"s29"	"s29"	"s35"	"s0"	"s3"	"s25"	"s21"	"s24"	"s46"	"s0"	"s35"	"s21"	"s28"	"s44"	"s44"	"s36"	true
"s16"	"s30"	"s0"	"s33"	"s31"	"s8"	"s43"	"s9"	"s48"	"s35"	"s4"	"s5"	"s33"	"s49"	"s11"	"s7"	"s46"	"s40"	"s26"	"s24"	"s30"	"s41"	"s35"	"s28"	"s43"	"s21"	"s10"	"s37"	"s8"	"s45"	"s40"	"s26"	"s11"	"s0"	"s10"	"s37"	"s48"	"s18"	"s4"	"s25"	"s17"	"s39"	"s24"	"s45"	"s44"	"s49"	"s29"	"s0"	"s38"	"s13"	true
"s10"	"s35"	"s2"	"s40"	"s5"	"s21"	"s35"	"s35"	"s45"	"s18"	"s33"	"s46"	"s7"	"s10"	"s36"	"s46"	"s13"	"s1"	"s43"	"s23"	"s36"	"s13"	"s35"	"s31"	"s6"	"s16"	"s37"	"s11"	"s42"	"s26"	"s27"	"s46"	"s20"	"s10"	"s21"	"s31"	"s7"	"s40"	"s37"	"s40"	"s39"	"s32"	"s19"	"s12"	"s30"	"s34"	"s13"	"s45"	"s42"	"s43"	false
