cap-shape	cap-surface	cap-color	bruises?	odor	gill-attachment	gill-spacing	gill-size	gill-color	stalk-shape	stalk-root	stalk-surface-above-ring	stalk-surface-below-ring		stalk-color-above-ring	veil-type	veil-color	ring-number	ring-type	spore-print-color	population	habitat	Class
"sx"	"sf"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sx"	"ss"	"sw"	"st"	"sl"	"sf"	"sc"	"sb"	"sg"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sn"	"sg"	false
"sf"	"sf"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sx"	"ss"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sx"	"ss"	"sw"	"st"	"sa"	"sf"	"sc"	"sb"	"sk"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sn"	"sg"	false
"sx"	"ss"	"sw"	"st"	"sl"	"sf"	"sc"	"sb"	"sn"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"sm"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"sa"	"sg"	false
"sx"	"ss"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sh"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sf"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sx"	"ss"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"sa"	"sg"	false
"sx"	"sy"	"sy"	"st"	"sl"	"sf"	"sc"	"sb"	"sn"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sn"	"sg"	false
"sx"	"ss"	"sy"	"st"	"sl"	"sf"	"sw"	"sn"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"su"	"sv"	"sd"	false
"sf"	"sf"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sx"	"ss"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sh"	"st"	"se"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"sa"	"sg"	false
"sx"	"ss"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sx"	"sy"	"sn"	"st"	"sp"	"sf"	"sc"	"sn"	"sw"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"ss"	"su"	true
"sx"	"sf"	"sg"	"sf"	"sn"	"sf"	"sc"	"sn"	"sk"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"su"	false
"sb"	"ss"	"sw"	"st"	"sa"	"sf"	"sc"	"sb"	"sn"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sn"	"sm"	false
"sx"	"ss"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sh"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sf"	"sf"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sf"	"ss"	"sn"	"st"	"sp"	"sf"	"sc"	"sn"	"sn"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sg"	true
"sx"	"ss"	"sy"	"st"	"sl"	"sf"	"sc"	"sb"	"sk"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"sg"	false
"sx"	"sf"	"sn"	"sf"	"sn"	"sf"	"sc"	"sn"	"sn"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"su"	false
"sf"	"ss"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sx"	"sy"	"sy"	"st"	"sa"	"sf"	"sc"	"sb"	"sw"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sn"	"sm"	false
"sx"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sf"	"ss"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sb"	"sy"	"sy"	"st"	"sa"	"sf"	"sc"	"sb"	"sn"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sn"	"sg"	false
"sx"	"sf"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sx"	"ss"	"sw"	"st"	"sp"	"sf"	"sc"	"sn"	"sw"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"sg"	true
"sx"	"sf"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sf"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sf"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sh"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"sa"	"sg"	false
"sf"	"sf"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sb"	"sy"	"sw"	"st"	"sl"	"sf"	"sc"	"sb"	"sw"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"ss"	"sg"	false
"sf"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sf"	"sy"	"sn"	"st"	"sp"	"sf"	"sc"	"sn"	"sw"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"su"	true
"sx"	"sy"	"sw"	"st"	"sp"	"sf"	"sc"	"sn"	"sw"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"su"	true
"sb"	"ss"	"sy"	"st"	"sl"	"sf"	"sc"	"sb"	"sn"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"ss"	"sg"	false
"sf"	"ss"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sh"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"sa"	"sg"	false
"sx"	"sf"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"sa"	"sg"	false
"sf"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sh"	"st"	"se"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sb"	"ss"	"sw"	"st"	"sl"	"sf"	"sc"	"sb"	"sk"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"ss"	"sm"	false
"sx"	"ss"	"sw"	"st"	"sp"	"sf"	"sc"	"sn"	"sw"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"su"	true
"sx"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sf"	"sf"	"sw"	"st"	"sl"	"sf"	"sw"	"sn"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"su"	"sv"	"sd"	false
"sx"	"sy"	"sy"	"st"	"sl"	"sf"	"sc"	"sb"	"sk"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sn"	"sm"	false
"sx"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sf"	"sf"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sh"	"st"	"se"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sx"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"ss"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sf"	"ss"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sf"	"ss"	"sn"	"st"	"sp"	"sf"	"sc"	"sn"	"sw"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"ss"	"sg"	true
"sx"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"ss"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sx"	"sf"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sf"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sx"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sf"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"ss"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sb"	"sy"	"sw"	"st"	"sl"	"sf"	"sc"	"sb"	"sn"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sn"	"sg"	false
"sx"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sy"	"sy"	"st"	"sl"	"sf"	"sc"	"sb"	"sk"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"sg"	false
"sf"	"sf"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"ss"	"sy"	"st"	"sl"	"sf"	"sc"	"sb"	"sg"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"ss"	"sm"	false
"sf"	"sf"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sh"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sx"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sx"	"ss"	"sw"	"st"	"sp"	"sf"	"sc"	"sn"	"sn"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"ss"	"su"	true
"sx"	"sf"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sf"	"sf"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sx"	"ss"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"sa"	"sg"	false
"sx"	"ss"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sx"	"sy"	"sy"	"st"	"sl"	"sf"	"sc"	"sb"	"sn"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sn"	"sg"	false
"sx"	"ss"	"sy"	"st"	"sl"	"sf"	"sc"	"sb"	"sn"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sn"	"sm"	false
"sx"	"ss"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sx"	"ss"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sf"	"sf"	"sn"	"sf"	"sn"	"sf"	"sc"	"sn"	"sn"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"su"	false
"sf"	"ss"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sf"	"ss"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sx"	"sy"	"sy"	"st"	"sl"	"sf"	"sc"	"sb"	"sn"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"sm"	false
"sf"	"ss"	"sw"	"st"	"sa"	"sf"	"sw"	"sn"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"su"	"sv"	"sd"	false
"sb"	"ss"	"sw"	"st"	"sl"	"sf"	"sc"	"sb"	"sw"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sn"	"sm"	false
"sf"	"sy"	"sw"	"st"	"sp"	"sf"	"sc"	"sn"	"sp"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"su"	true
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sf"	"sy"	"sn"	"st"	"sl"	"sf"	"sc"	"sb"	"sp"	"se"	"sr"	"ss"	"sy"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sg"	false
"sf"	"ss"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sx"	"ss"	"sw"	"st"	"sp"	"sf"	"sc"	"sn"	"sw"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sg"	true
"sx"	"sy"	"sn"	"st"	"sl"	"sf"	"sc"	"sb"	"sp"	"se"	"sr"	"ss"	"sy"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sg"	false
"sx"	"ss"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"sa"	"sg"	false
"sx"	"ss"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"sa"	"sg"	false
"sf"	"sf"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"sf"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sx"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"sa"	"sg"	false
"sx"	"ss"	"sw"	"st"	"sl"	"sf"	"sc"	"sb"	"sk"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"sg"	false
"sx"	"sy"	"sw"	"st"	"sa"	"sf"	"sc"	"sb"	"sg"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"sm"	false
"sx"	"ss"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sf"	"sy"	"sy"	"st"	"sa"	"sf"	"sc"	"sb"	"sp"	"se"	"sr"	"ss"	"sy"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"sp"	false
"sf"	"ss"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sf"	"sf"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sh"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sf"	"sf"	"sy"	"st"	"sa"	"sf"	"sw"	"sn"	"sp"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"su"	"sv"	"sd"	false
"sf"	"sy"	"sn"	"st"	"sl"	"sf"	"sc"	"sb"	"sn"	"se"	"sr"	"ss"	"sy"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"sg"	false
"sx"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"ss"	"sn"	"st"	"sp"	"sf"	"sc"	"sn"	"sw"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"sg"	true
"sx"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sf"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"sa"	"sg"	false
"sb"	"ss"	"sy"	"st"	"sa"	"sf"	"sc"	"sb"	"sw"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sn"	"sm"	false
"sb"	"sy"	"sw"	"st"	"sa"	"sf"	"sc"	"sb"	"sk"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sn"	"sg"	false
"sx"	"sy"	"sw"	"st"	"sa"	"sf"	"sc"	"sb"	"sw"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"sm"	false
"sf"	"sy"	"sw"	"st"	"sp"	"sf"	"sc"	"sn"	"sn"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"su"	true
"sf"	"sy"	"sw"	"st"	"sp"	"sf"	"sc"	"sn"	"sp"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"sg"	true
"sx"	"sf"	"sn"	"sf"	"sn"	"sf"	"sc"	"sn"	"sn"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"su"	false
"sf"	"ss"	"sy"	"st"	"sl"	"sf"	"sw"	"sn"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"su"	"sv"	"sd"	false
"sx"	"sy"	"sy"	"st"	"sl"	"sf"	"sc"	"sb"	"sk"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sn"	"sm"	false
"sx"	"ss"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"sn"	"st"	"sp"	"sf"	"sc"	"sn"	"sn"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sg"	true
"sx"	"sf"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sf"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sx"	"ss"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sf"	"sf"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sx"	"sy"	"sy"	"st"	"sa"	"sf"	"sc"	"sb"	"sk"	"se"	"sc"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"ss"	"sm"	false
"sf"	"sf"	"sy"	"st"	"sa"	"sf"	"sw"	"sn"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sf"	"sg"	"sf"	"sn"	"sf"	"sc"	"sn"	"sk"	"se"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"su"	false
