cap-shape	cap-surface	cap-color	bruises?	odor	gill-attachment	gill-spacing	gill-size	gill-color	stalk-shape	stalk-root	stalk-surface-above-ring	stalk-surface-below-ring		stalk-color-above-ring	veil-type	veil-color	ring-number	ring-type	spore-print-color	population	habitat	class
f	s	n	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	k	a	g	false
f	s	g	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	k	a	g	false
x	f	g	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	k	a	g	false
f	f	n	f	n	f	w	b	k	t	e	s	s	w	w	p	w	o	e	n	s	g	false
x	f	g	t	n	f	c	b	w	t	b	s	s	w	p	p	w	o	p	n	v	d	false
x	f	n	t	n	f	c	b	p	t	b	s	s	g	p	p	w	o	p	k	v	d	false
x	f	n	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	n	s	g	false
x	f	g	t	n	f	c	b	w	t	b	s	s	g	w	p	w	o	p	k	y	d	false
x	s	w	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	n	s	g	false
f	s	w	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	k	a	g	false
x	s	w	f	n	f	w	b	p	t	e	f	s	w	w	p	w	o	e	k	s	g	false
f	f	g	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	k	s	g	false
x	f	n	t	n	f	c	b	p	t	b	s	s	w	p	p	w	o	p	n	y	d	false
x	s	w	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	n	s	g	false
x	s	n	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	k	s	g	false
f	s	g	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	n	s	g	false
f	y	w	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	n	s	g	true
f	s	n	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	k	s	g	false
f	y	y	t	a	f	c	b	p	e	r	s	y	w	w	p	w	o	p	n	y	g	false
x	f	g	t	n	f	c	b	n	t	b	s	s	g	p	p	w	o	p	k	y	d	false
f	s	g	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	n	a	g	false
x	s	g	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	n	a	g	false
f	y	w	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	s	u	true
x	s	w	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	k	a	g	false
x	s	w	f	n	f	w	b	p	t	e	s	s	w	w	p	w	o	e	k	a	g	false
f	s	g	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	k	a	g	false
f	s	n	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	n	s	g	false
x	f	n	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	k	s	g	false
f	s	n	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	k	s	g	false
f	s	n	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	n	a	g	false
x	f	w	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	n	a	g	false
f	f	w	f	n	f	w	b	k	t	e	f	s	w	w	p	w	o	e	n	a	g	false
f	f	n	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	k	a	g	false
x	y	w	t	l	f	c	b	g	e	c	s	s	w	w	p	w	o	p	n	s	m	false
x	s	n	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	k	a	g	false
x	s	g	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	n	s	g	false
f	s	w	f	n	f	w	b	k	t	e	f	s	w	w	p	w	o	e	k	a	g	false
x	s	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	n	s	u	true
x	s	w	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	k	s	g	false
x	f	n	t	n	f	c	b	n	t	b	s	s	g	p	p	w	o	p	n	v	d	false
f	f	g	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	n	s	g	false
x	s	g	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	k	a	g	false
f	f	n	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	n	a	g	false
f	s	n	f	n	f	w	b	p	t	e	s	s	w	w	p	w	o	e	n	s	g	false
x	s	g	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	k	s	g	false
f	y	n	t	l	f	c	b	n	e	r	s	y	w	w	p	w	o	p	k	s	p	false
f	y	n	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	k	v	u	true
x	s	n	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	n	s	g	false
x	f	n	t	n	f	c	b	p	t	b	s	s	w	w	p	w	o	p	k	v	d	false
f	y	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	k	s	g	true
x	s	w	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	k	s	u	true
f	s	n	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	s	u	true
x	f	n	t	n	f	c	b	u	t	b	s	s	g	p	p	w	o	p	k	y	d	false
b	y	w	t	l	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	n	m	false
f	y	w	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	k	s	g	true
f	f	w	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	k	a	g	false
x	s	w	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	n	s	g	false
x	f	n	t	n	f	c	b	n	t	b	s	s	g	p	p	w	o	p	k	y	d	false
x	s	n	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	k	a	g	false
f	f	n	f	n	f	w	b	p	t	e	s	s	w	w	p	w	o	e	k	s	g	false
f	f	n	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	n	s	g	false
f	y	n	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	s	u	true
f	y	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	k	v	g	true
x	s	n	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	k	s	g	false
f	f	g	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	n	s	g	false
x	f	n	t	n	f	c	b	n	t	b	s	s	p	g	p	w	o	p	k	v	d	false
f	s	g	f	n	f	w	b	k	t	e	f	s	w	w	p	w	o	e	n	s	g	false
f	f	n	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	k	a	g	false
f	s	n	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	n	v	u	true
x	f	n	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	n	a	g	false
f	y	n	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	v	g	true
x	s	g	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	k	a	g	false
f	f	w	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	k	s	g	false
x	s	w	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	n	a	g	false
x	f	n	t	n	f	c	b	n	t	b	s	s	p	p	p	w	o	p	n	y	d	false
x	s	n	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	n	s	g	false
f	s	w	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	n	s	u	true
x	f	n	t	n	f	c	b	p	t	b	s	s	w	g	p	w	o	p	n	v	d	false
x	s	w	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	k	s	g	false
f	s	w	f	n	f	w	b	k	t	e	f	s	w	w	p	w	o	e	k	s	g	false
x	s	w	t	a	f	w	n	n	t	b	s	s	w	w	p	w	o	p	u	v	d	false
x	f	n	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	n	s	g	false
x	y	g	t	n	f	c	b	p	t	b	s	s	g	w	p	w	o	p	k	v	d	false
x	f	n	t	n	f	c	b	n	t	b	s	s	g	g	p	w	o	p	n	y	d	false
x	s	y	t	a	f	w	n	p	t	b	s	s	w	w	p	w	o	p	u	v	d	false
f	f	g	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	k	a	g	false
x	s	n	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	k	s	g	false
x	y	e	t	n	f	c	b	u	t	b	s	s	g	w	p	w	o	p	n	y	d	false
f	s	g	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	k	a	g	false
f	s	w	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	v	u	true
f	f	w	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	n	s	g	false
x	f	g	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	n	a	g	false
f	f	n	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	n	s	g	false
f	s	n	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	k	a	g	false
x	f	w	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	n	a	g	false
f	y	w	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	k	s	g	true
x	f	w	f	n	f	w	b	k	t	e	f	s	w	w	p	w	o	e	n	s	g	false
f	s	n	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	n	a	g	false
x	s	n	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	k	s	g	false
x	f	g	f	n	f	w	b	p	t	e	s	s	w	w	p	w	o	e	k	s	g	false
x	s	n	f	n	f	w	b	k	t	e	s	s	w	w	p	w	o	e	k	a	g	false
f	y	y	t	l	f	c	b	n	e	r	s	y	w	w	p	w	o	p	k	y	g	false
x	y	n	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	v	u	true
x	f	w	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	k	a	g	false
f	s	w	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	k	s	g	false
x	s	n	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	n	s	g	false
f	y	n	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	s	g	true
f	f	g	f	n	f	w	b	p	t	e	f	s	w	w	p	w	o	e	k	s	g	false
f	s	w	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	s	u	true
f	s	n	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	k	s	g	false
x	s	g	f	n	f	w	b	p	t	e	f	s	w	w	p	w	o	e	k	s	g	false
x	f	g	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	k	a	g	false
f	f	n	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	k	s	g	false
f	s	g	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	n	s	g	false
x	s	w	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	n	s	g	false
x	f	n	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	k	a	g	false
x	f	g	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	k	s	g	false
f	f	n	f	n	f	w	b	p	t	e	s	s	w	w	p	w	o	e	n	a	g	false
b	y	y	t	a	f	c	b	n	e	c	s	s	w	w	p	w	o	p	k	n	m	false
f	f	g	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	n	s	g	false
x	f	g	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	k	a	g	false
f	f	w	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	n	a	g	false
x	f	n	t	n	f	c	b	p	t	b	s	s	p	p	p	w	o	p	n	y	d	false
f	s	n	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	k	s	u	true
x	f	n	t	n	f	c	b	p	t	b	s	s	p	g	p	w	o	p	n	y	d	false
x	f	n	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	n	a	g	false
x	f	n	t	n	f	c	b	p	t	b	s	s	w	p	p	w	o	p	k	y	d	false
x	f	w	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	n	a	g	false
f	s	g	f	n	f	w	b	k	t	e	s	s	w	w	p	w	o	e	k	s	g	false
f	s	n	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	k	a	g	false
x	y	y	t	a	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	s	m	false
x	f	w	t	a	f	w	n	p	t	b	s	s	w	w	p	w	o	p	u	v	d	false
f	f	g	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	n	a	g	false
f	f	n	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	n	a	g	false
f	f	n	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	n	s	g	false
b	y	y	t	a	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	s	g	false
x	f	n	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	k	s	g	false
x	y	w	t	l	f	c	b	n	e	c	s	s	w	w	p	w	o	p	n	s	g	false
f	s	w	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	k	s	g	false
x	s	w	f	n	f	w	b	k	t	e	s	s	w	w	p	w	o	e	n	a	g	false
x	f	n	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	n	s	g	false
x	s	n	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	n	a	g	false
x	s	n	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	n	s	g	false
x	y	n	t	n	f	c	b	w	t	b	s	s	w	w	p	w	o	p	n	y	d	false
f	s	g	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	k	s	g	false
x	y	y	t	a	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	n	m	false
x	s	w	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	k	a	g	false
f	y	w	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	s	u	true
f	s	w	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	n	s	g	false
f	s	w	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	n	s	u	true
f	s	g	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	k	s	g	false
f	f	g	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	n	s	g	false
x	s	w	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	s	g	true
x	s	g	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	k	a	g	false
x	s	w	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	s	u	true
x	s	g	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	n	s	g	false
f	s	w	f	n	f	w	b	p	t	e	s	s	w	w	p	w	o	e	k	s	g	false
f	y	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	n	v	g	true
x	f	w	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	k	a	g	false
x	s	n	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	k	a	g	false
x	f	w	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	n	s	g	false
x	f	w	f	n	f	w	b	p	t	e	f	s	w	w	p	w	o	e	k	a	g	false
x	y	e	t	n	f	c	b	u	t	b	s	s	g	g	p	w	o	p	k	y	d	false
f	s	n	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	k	s	u	true
f	f	g	f	n	f	w	b	k	t	e	f	s	w	w	p	w	o	e	k	s	g	false
x	y	y	t	a	f	c	b	w	e	r	s	y	w	w	p	w	o	p	k	y	g	false
x	f	n	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	n	a	g	false
f	f	n	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	k	a	g	false
b	s	w	t	l	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	n	m	false
f	s	g	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	k	a	g	false
f	f	w	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	k	a	g	false
f	f	n	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	n	a	g	false
f	s	n	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	n	s	u	true
x	s	n	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	n	a	g	false
b	y	y	t	a	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	n	g	false
f	s	g	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	n	a	g	false
f	s	n	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	k	s	g	false
x	f	g	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	n	a	g	false
f	s	g	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	k	s	g	false
x	f	n	f	n	f	w	b	p	t	e	f	s	w	w	p	w	o	e	k	a	g	false
x	f	n	t	n	f	c	b	p	t	b	s	s	p	g	p	w	o	p	n	v	d	false
b	y	w	t	l	f	c	b	g	e	c	s	s	w	w	p	w	o	p	n	n	m	false
x	f	g	t	n	f	c	b	n	t	b	s	s	g	w	p	w	o	p	n	v	d	false
f	y	n	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	k	s	g	true
x	s	w	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	n	a	g	false
f	s	n	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	k	v	u	true
f	s	n	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	n	a	g	false
f	f	n	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	k	a	g	false
x	f	w	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	k	a	g	false
x	f	n	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	n	a	g	false
f	s	n	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	n	s	g	false
x	s	y	t	l	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	s	g	false
f	s	w	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	k	a	g	false
x	s	w	f	n	f	w	b	k	t	e	f	s	w	w	p	w	o	e	k	s	g	false
x	y	n	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	k	v	g	true
f	f	g	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	k	a	g	false
f	y	n	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	s	g	true
f	f	w	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	k	a	g	false
x	f	n	t	n	f	c	b	p	t	b	s	s	p	w	p	w	o	p	k	v	d	false
x	f	g	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	k	s	g	false
f	s	n	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	n	v	u	true
f	s	g	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	k	s	g	false
x	s	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	n	v	u	true
x	f	n	t	n	f	c	b	p	t	b	s	s	g	g	p	w	o	p	n	v	d	false
x	f	n	f	n	f	w	b	p	t	e	f	s	w	w	p	w	o	e	n	s	g	false
x	y	y	t	a	f	c	b	n	e	r	s	y	w	w	p	w	o	p	n	s	p	false
f	f	w	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	k	s	g	false
f	s	w	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	n	a	g	false
x	f	g	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	n	s	g	false
f	f	g	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	k	s	g	false
f	f	w	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	n	a	g	false
x	f	g	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	k	s	g	false
f	f	g	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	n	a	g	false
x	f	g	t	n	f	c	b	w	t	b	s	s	w	w	p	w	o	p	n	v	d	false
x	s	g	f	n	f	w	b	p	t	e	f	s	w	w	p	w	o	e	k	a	g	false
f	s	g	f	n	f	w	b	p	t	e	f	s	w	w	p	w	o	e	k	s	g	false
x	y	n	t	l	f	c	b	w	e	r	s	y	w	w	p	w	o	p	n	s	g	false
x	y	g	t	n	f	c	b	n	t	b	s	s	p	g	p	w	o	p	k	y	d	false
f	s	g	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	k	a	g	false
f	f	w	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	n	s	g	false
f	s	n	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	n	a	g	false
f	f	w	f	n	f	w	b	p	t	e	s	s	w	w	p	w	o	e	k	s	g	false
f	f	n	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	k	a	g	false
f	s	g	f	n	f	w	b	k	t	e	s	s	w	w	p	w	o	e	k	a	g	false
x	s	n	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	n	s	g	false
x	f	n	t	n	f	c	b	p	t	b	s	s	w	w	p	w	o	p	n	y	d	false
x	s	n	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	n	s	g	false
x	f	n	f	n	f	w	b	k	t	e	f	s	w	w	p	w	o	e	k	a	g	false
f	s	w	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	n	a	g	false
x	f	n	f	n	f	c	n	p	e	e	s	s	w	w	p	w	o	p	k	y	u	false
f	s	w	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	k	s	u	true
f	s	n	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	v	g	true
x	f	n	t	n	f	c	b	u	t	b	s	s	w	g	p	w	o	p	k	v	d	false
x	s	w	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	n	a	g	false
f	f	g	f	n	f	w	b	k	t	e	s	s	w	w	p	w	o	e	n	a	g	false
x	s	n	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	n	s	g	false
x	f	n	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	n	s	g	false
x	s	g	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	k	s	g	false
f	f	g	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	k	a	g	false
f	s	n	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	n	s	g	false
f	s	g	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	k	a	g	false
x	f	e	t	n	f	c	b	n	t	b	s	s	p	p	p	w	o	p	k	v	d	false
f	y	w	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	n	v	u	true
x	f	n	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	n	s	g	false
x	f	n	t	n	f	c	b	n	t	b	s	s	w	g	p	w	o	p	n	v	d	false
f	s	n	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	n	s	u	true
f	s	w	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	k	v	g	true
f	s	w	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	s	u	true
f	f	w	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	n	a	g	false
f	s	n	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	n	s	g	false
f	f	n	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	k	a	g	false
x	s	n	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	k	a	g	false
f	s	n	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	k	a	g	false
f	s	w	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	v	g	true
f	s	w	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	v	g	true
f	s	g	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	n	a	g	false
x	s	n	f	n	f	w	b	k	t	e	f	s	w	w	p	w	o	e	k	a	g	false
x	s	n	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	n	s	g	false
x	f	n	t	n	f	c	b	w	t	b	s	s	w	g	p	w	o	p	k	v	d	false
x	f	n	t	n	f	c	b	n	t	b	s	s	g	w	p	w	o	p	n	v	d	false
f	f	w	f	n	f	w	b	p	t	e	f	s	w	w	p	w	o	e	k	a	g	false
f	f	w	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	n	s	g	false
x	f	w	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	k	a	g	false
x	s	y	t	l	f	c	b	n	e	c	s	s	w	w	p	w	o	p	n	n	m	false
f	s	g	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	n	a	g	false
x	s	w	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	n	s	g	false
x	f	n	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	n	s	g	false
x	f	n	f	n	f	w	b	p	t	e	f	s	w	w	p	w	o	e	n	a	g	false
x	s	w	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	n	s	g	false
x	s	n	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	k	s	g	false
x	s	g	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	n	s	g	false
x	s	g	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	k	s	g	false
f	s	w	f	n	f	w	b	p	t	e	s	s	w	w	p	w	o	e	n	s	g	false
x	s	n	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	k	a	g	false
f	f	g	f	n	f	w	b	p	t	e	s	s	w	w	p	w	o	e	n	s	g	false
f	f	w	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	k	s	g	false
x	f	w	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	n	a	g	false
f	f	g	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	k	s	g	false
x	f	g	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	k	a	g	false
x	y	y	t	a	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	n	g	false
x	s	y	t	l	f	c	b	n	e	c	s	s	w	w	p	w	o	p	k	n	g	false
x	s	w	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	k	a	g	false
x	y	n	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	k	s	g	true
x	f	w	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	n	s	g	false
x	s	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	k	s	u	true
x	y	g	t	n	f	c	b	n	t	b	s	s	p	g	p	w	o	p	n	v	d	false
f	s	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	k	v	u	true
x	y	y	t	l	f	c	b	g	e	c	s	s	w	w	p	w	o	p	n	s	g	false
x	y	w	t	l	f	c	b	n	e	c	s	s	w	w	p	w	o	p	n	n	m	false
f	y	n	t	l	f	c	b	n	e	r	s	y	w	w	p	w	o	p	n	y	p	false
x	s	w	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	n	s	g	false
f	s	n	f	n	f	w	b	p	t	e	f	s	w	w	p	w	o	e	k	s	g	false
x	s	g	f	n	f	w	b	p	t	e	s	s	w	w	p	w	o	e	k	a	g	false
x	s	w	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	k	a	g	false
f	s	n	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	n	s	g	false
f	s	n	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	k	a	g	false
x	s	g	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	k	s	g	false
b	s	w	t	l	f	c	b	n	e	c	s	s	w	w	p	w	o	p	n	n	g	false
x	s	g	f	n	f	w	b	p	t	e	s	s	w	w	p	w	o	e	k	s	g	false
x	s	y	t	l	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	s	m	false
f	y	w	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	v	g	true
