%
% ARFF data file, generated by KNIME
%
% Date: Thu Jun 22 10:41:11 CEST 2017
% User: guillaume
%

@RELATION DataTable
@ATTRIBUTE att0	STRING
@ATTRIBUTE att1	STRING
@ATTRIBUTE att2	STRING
@ATTRIBUTE att3	STRING
@ATTRIBUTE att4	STRING
@ATTRIBUTE att5	STRING
@ATTRIBUTE att6	STRING
@ATTRIBUTE att7	STRING
@ATTRIBUTE att8	STRING
@ATTRIBUTE att9	STRING
@ATTRIBUTE Class	{cortana,false}

@DATA
s121,s134,s104,s149,s56,s137,s11,s178,s75,s16,cortana
s0,s106,s63,s197,s37,s129,s33,s38,s140,s11,false
s113,s41,s180,s10,s192,s186,s158,s190,s3,s102,false
s50,s83,s7,s65,s27,s82,s6,s57,s18,s66,false
s80,s31,s111,s57,s154,s85,s76,s163,s175,s81,cortana
s144,s22,s50,s79,s160,s84,s127,s186,s77,s56,cortana
s163,s142,s29,s64,s5,s50,s41,s111,s144,s169,cortana
s179,s100,s93,s38,s146,s96,s175,s182,s109,s9,cortana
s99,s111,s137,s44,s58,s176,s28,s191,s198,s148,cortana
s78,s128,s125,s98,s113,s51,s6,s168,s192,s128,false
s63,s38,s150,s121,s197,s55,s123,s4,s158,s54,cortana
s124,s94,s22,s80,s46,s14,s31,s28,s185,s150,cortana
s167,s182,s2,s61,s192,s4,s199,s176,s149,s52,false
s124,s141,s74,s98,s18,s104,s144,s121,s199,s85,false
s84,s161,s17,s97,s196,s115,s27,s176,s59,s39,false
s108,s198,s116,s73,s128,s175,s114,s19,s199,s94,cortana
s166,s36,s24,s98,s64,s62,s1,s48,s23,s59,cortana
s115,s28,s54,s173,s129,s155,s69,s84,s169,s189,cortana
s187,s7,s77,s28,s38,s82,s119,s109,s24,s49,false
s6,s82,s90,s9,s55,s178,s20,s156,s73,s153,cortana
s120,s148,s189,s41,s44,s160,s11,s54,s25,s148,false
s129,s47,s178,s29,s191,s85,s103,s143,s112,s33,cortana
s128,s173,s117,s50,s38,s50,s66,s179,s67,s197,false
s94,s63,s127,s139,s113,s87,s85,s41,s70,s10,cortana
s153,s126,s96,s192,s184,s61,s65,s182,s130,s164,cortana
s57,s43,s34,s51,s69,s87,s20,s98,s154,s105,false
s118,s83,s198,s164,s58,s156,s165,s5,s87,s49,cortana
s108,s142,s86,s118,s47,s119,s123,s163,s76,s44,cortana
s142,s195,s36,s149,s130,s153,s4,s48,s24,s68,false
s191,s132,s97,s197,s54,s88,s128,s40,s134,s108,cortana
s60,s6,s148,s179,s52,s156,s71,s59,s47,s5,false
s9,s118,s98,s140,s132,s90,s129,s149,s199,s12,false
s155,s73,s106,s109,s106,s137,s37,s45,s18,s3,cortana
s147,s23,s41,s189,s3,s113,s163,s94,s135,s66,cortana
s39,s192,s173,s49,s121,s176,s75,s28,s132,s51,cortana
s149,s135,s22,s47,s168,s74,s36,s168,s29,s55,cortana
s123,s141,s66,s192,s70,s97,s53,s37,s15,s99,cortana
s48,s79,s127,s85,s45,s190,s84,s128,s147,s108,cortana
s53,s42,s133,s22,s199,s48,s35,s103,s129,s40,false
s145,s172,s114,s78,s121,s156,s100,s114,s115,s174,cortana
s21,s51,s127,s142,s142,s93,s122,s136,s35,s113,false
s5,s188,s154,s57,s76,s169,s1,s122,s170,s19,cortana
s118,s32,s48,s51,s120,s46,s128,s40,s157,s32,cortana
s24,s46,s12,s110,s68,s59,s18,s20,s93,s148,false
s111,s163,s130,s114,s102,s156,s97,s3,s95,s143,cortana
s193,s189,s11,s105,s28,s93,s158,s153,s147,s64,false
s73,s145,s30,s121,s162,s44,s152,s35,s57,s177,cortana
s169,s191,s127,s38,s173,s18,s109,s81,s157,s19,false
s22,s133,s99,s195,s87,s107,s150,s82,s63,s126,false
s176,s104,s3,s112,s178,s73,s40,s146,s34,s189,false
s25,s199,s195,s100,s6,s73,s158,s77,s186,s106,false
s163,s0,s15,s167,s140,s8,s82,s171,s47,s164,false
s51,s19,s7,s150,s76,s118,s159,s29,s16,s165,false
s16,s74,s150,s141,s45,s195,s31,s2,s116,s118,false
s91,s147,s123,s23,s104,s65,s18,s103,s155,s165,false
s45,s133,s152,s185,s57,s130,s50,s128,s145,s74,false
s142,s141,s81,s136,s106,s35,s28,s18,s118,s173,cortana
s178,s40,s15,s23,s13,s66,s168,s14,s80,s48,cortana
s44,s54,s197,s47,s1,s90,s91,s97,s130,s178,false
s191,s163,s172,s77,s85,s161,s144,s183,s160,s187,false
s37,s46,s172,s37,s8,s111,s187,s127,s45,s182,false
s99,s173,s108,s189,s33,s196,s1,s121,s100,s94,false
s178,s97,s76,s47,s77,s39,s67,s195,s48,s8,cortana
s18,s36,s184,s180,s36,s137,s115,s175,s72,s114,false
s107,s197,s124,s20,s141,s115,s50,s7,s47,s164,cortana
s93,s118,s35,s130,s134,s190,s173,s22,s32,s59,cortana
s151,s133,s45,s114,s28,s109,s44,s97,s94,s29,false
s141,s103,s118,s4,s141,s174,s192,s105,s71,s130,cortana
s106,s43,s119,s105,s24,s40,s171,s173,s75,s10,cortana
s115,s134,s152,s95,s79,s134,s41,s84,s198,s117,cortana
s55,s80,s125,s85,s159,s194,s104,s103,s45,s179,false
s172,s52,s41,s122,s153,s152,s61,s129,s156,s6,false
s177,s145,s18,s89,s145,s109,s34,s151,s185,s49,cortana
s193,s76,s170,s114,s177,s139,s133,s118,s194,s39,cortana
s132,s62,s108,s125,s49,s44,s57,s70,s173,s185,cortana
s65,s171,s80,s171,s144,s75,s73,s182,s117,s193,false
s182,s51,s54,s146,s20,s8,s128,s101,s181,s165,cortana
s149,s131,s51,s86,s98,s83,s13,s168,s75,s114,cortana
s116,s102,s196,s74,s67,s173,s58,s117,s184,s84,false
s102,s195,s160,s144,s7,s143,s167,s184,s122,s115,false
s38,s33,s192,s14,s89,s123,s95,s27,s199,s57,false
s92,s19,s67,s199,s15,s15,s193,s186,s80,s163,cortana
s112,s10,s198,s114,s135,s193,s39,s24,s40,s136,cortana
s141,s159,s82,s71,s144,s101,s100,s34,s98,s163,cortana
s40,s197,s15,s168,s43,s190,s49,s33,s171,s137,false
s73,s159,s62,s172,s66,s52,s80,s190,s108,s97,false
s25,s30,s96,s122,s9,s181,s160,s169,s163,s122,cortana
s178,s47,s139,s135,s113,s51,s122,s22,s114,s102,cortana
s90,s7,s20,s144,s194,s199,s152,s175,s178,s24,false
s197,s100,s54,s80,s1,s149,s163,s95,s76,s128,cortana
s9,s133,s86,s109,s167,s14,s17,s72,s104,s41,false
s27,s108,s37,s88,s173,s173,s125,s110,s166,s104,false
s101,s26,s8,s120,s24,s32,s102,s152,s3,s196,false
s183,s68,s196,s36,s170,s147,s134,s131,s60,s99,false
s62,s139,s10,s33,s49,s153,s109,s80,s61,s84,cortana
s95,s30,s88,s195,s146,s101,s27,s60,s152,s183,false
s156,s63,s187,s189,s53,s8,s74,s7,s23,s108,false
s73,s23,s10,s102,s53,s159,s103,s80,s38,s169,cortana
s28,s93,s59,s176,s59,s176,s198,s166,s83,s116,false
s188,s190,s184,s125,s192,s171,s105,s73,s198,s73,cortana
s153,s92,s102,s106,s73,s37,s162,s197,s131,s122,cortana
s185,s94,s23,s62,s9,s31,s121,s137,s29,s28,cortana
s77,s74,s61,s64,s152,s19,s191,s174,s30,s166,false
s128,s75,s156,s91,s192,s9,s189,s146,s196,s18,false
s95,s2,s44,s57,s88,s63,s57,s179,s119,s70,cortana
s17,s38,s158,s170,s147,s169,s43,s55,s119,s112,cortana
s57,s86,s137,s99,s83,s45,s171,s147,s40,s70,cortana
s101,s177,s158,s3,s121,s116,s35,s96,s184,s167,false
s103,s161,s87,s195,s47,s103,s138,s50,s126,s43,false
s31,s122,s31,s7,s27,s122,s188,s152,s136,s146,false
s177,s77,s45,s125,s90,s159,s91,s26,s67,s80,false
s91,s99,s88,s97,s124,s73,s11,s68,s22,s147,cortana
s83,s170,s163,s133,s143,s195,s150,s15,s161,s124,false
s27,s0,s172,s135,s127,s159,s17,s63,s25,s121,false
s160,s96,s69,s0,s17,s162,s63,s79,s115,s98,cortana
s177,s156,s89,s198,s29,s129,s15,s13,s173,s9,false
s89,s31,s108,s73,s91,s1,s39,s51,s132,s26,false
s100,s88,s22,s148,s149,s130,s85,s164,s91,s25,false
s178,s56,s186,s197,s48,s105,s122,s116,s28,s16,false
s103,s171,s170,s72,s162,s16,s79,s97,s79,s57,false
s146,s196,s96,s166,s197,s94,s70,s3,s29,s103,false
s65,s134,s88,s71,s34,s143,s89,s8,s146,s58,cortana
s69,s141,s7,s181,s35,s174,s10,s67,s192,s156,false
s117,s132,s11,s147,s153,s183,s33,s64,s75,s45,cortana
s174,s9,s161,s122,s146,s190,s73,s181,s186,s194,false
s26,s190,s56,s176,s111,s160,s49,s59,s73,s108,false
s117,s0,s87,s56,s106,s122,s51,s49,s172,s140,false
s145,s94,s120,s193,s164,s89,s90,s4,s142,s138,cortana
s178,s175,s111,s117,s151,s14,s58,s117,s106,s88,cortana
s14,s130,s131,s47,s115,s47,s174,s65,s196,s51,cortana
s143,s121,s25,s63,s43,s59,s99,s74,s85,s66,cortana
s141,s81,s23,s74,s118,s127,s22,s116,s4,s128,false
s152,s91,s115,s188,s156,s160,s161,s33,s90,s187,false
s15,s168,s34,s167,s173,s96,s106,s154,s8,s27,false
s105,s115,s111,s17,s16,s113,s77,s67,s175,s98,cortana
s139,s51,s165,s181,s5,s163,s161,s117,s175,s186,cortana
s69,s64,s193,s173,s134,s90,s198,s82,s50,s101,false
s170,s84,s11,s147,s78,s86,s54,s153,s71,s128,false
s95,s68,s39,s20,s159,s9,s135,s8,s127,s161,cortana
s157,s6,s121,s35,s10,s14,s52,s69,s103,s85,false
s55,s84,s39,s71,s42,s53,s150,s93,s0,s72,false
s29,s183,s166,s183,s71,s42,s0,s31,s155,s144,cortana
s61,s103,s196,s125,s64,s80,s2,s116,s20,s37,cortana
s145,s138,s152,s78,s148,s51,s23,s46,s39,s191,false
s64,s192,s193,s187,s149,s81,s144,s19,s193,s111,cortana
s104,s133,s1,s47,s77,s73,s178,s65,s113,s147,false
s35,s67,s93,s144,s28,s97,s133,s151,s147,s187,false
s197,s188,s27,s54,s137,s99,s7,s146,s16,s133,false
s110,s4,s109,s155,s75,s58,s81,s156,s42,s96,cortana
s109,s13,s151,s191,s188,s196,s65,s161,s71,s105,cortana
s133,s84,s9,s58,s175,s97,s138,s59,s55,s118,cortana
s80,s154,s120,s84,s110,s192,s108,s97,s22,s54,false
s49,s142,s9,s5,s152,s116,s19,s134,s77,s19,false
s14,s98,s9,s101,s70,s57,s156,s43,s114,s108,cortana
s180,s127,s83,s168,s97,s157,s178,s13,s88,s139,false
s127,s109,s116,s40,s164,s34,s144,s87,s124,s197,false
s77,s45,s78,s144,s69,s81,s72,s129,s69,s68,cortana
s30,s117,s186,s187,s124,s73,s145,s37,s15,s102,false
s156,s126,s70,s113,s112,s184,s110,s164,s111,s134,cortana
s147,s108,s64,s128,s121,s139,s165,s141,s179,s95,cortana
s63,s125,s179,s96,s28,s119,s1,s6,s134,s174,false
s188,s123,s29,s95,s5,s13,s123,s89,s80,s176,false
s162,s90,s20,s160,s173,s137,s182,s158,s85,s184,cortana
s196,s157,s143,s129,s66,s75,s194,s35,s114,s80,cortana
s100,s81,s146,s134,s22,s169,s67,s12,s106,s2,false
s112,s10,s188,s60,s124,s155,s95,s191,s115,s44,cortana
s146,s57,s100,s13,s4,s73,s51,s105,s105,s87,false
s196,s192,s143,s24,s84,s130,s167,s139,s63,s35,cortana
s90,s58,s0,s73,s102,s51,s4,s115,s19,s55,false
s113,s69,s33,s0,s135,s185,s164,s78,s33,s141,cortana
s131,s110,s21,s1,s120,s176,s28,s133,s75,s80,false
s187,s53,s146,s169,s15,s87,s96,s160,s94,s84,false
s67,s160,s102,s102,s31,s26,s22,s136,s36,s50,false
s165,s140,s88,s39,s21,s88,s73,s109,s140,s163,false
s71,s99,s154,s124,s172,s73,s74,s165,s8,s141,false
s53,s117,s123,s36,s46,s182,s91,s61,s94,s117,cortana
s43,s155,s99,s26,s98,s112,s132,s98,s82,s17,false
s3,s87,s137,s187,s115,s178,s7,s101,s12,s50,false
s180,s109,s2,s47,s18,s149,s43,s122,s176,s14,cortana
s196,s34,s118,s76,s97,s96,s96,s113,s121,s184,false
s4,s142,s151,s81,s104,s183,s121,s148,s104,s1,false
s153,s64,s90,s49,s47,s196,s17,s103,s182,s145,cortana
s49,s40,s98,s50,s56,s125,s75,s73,s74,s86,false
s43,s153,s129,s129,s149,s46,s159,s37,s184,s198,cortana
s6,s172,s128,s199,s59,s85,s1,s100,s66,s66,false
s8,s120,s93,s100,s19,s145,s190,s13,s166,s80,cortana
s42,s186,s109,s123,s11,s173,s195,s8,s7,s145,cortana
s93,s147,s15,s105,s184,s142,s160,s198,s103,s116,false
s38,s100,s198,s42,s40,s194,s108,s174,s81,s33,false
s42,s167,s139,s73,s148,s64,s180,s97,s93,s34,false
s22,s141,s2,s121,s163,s35,s119,s133,s146,s63,cortana
s106,s46,s20,s187,s123,s2,s187,s74,s46,s193,cortana
s175,s152,s45,s122,s105,s4,s61,s19,s21,s98,cortana
s64,s188,s40,s185,s4,s144,s76,s147,s157,s117,false
s27,s123,s45,s27,s42,s62,s68,s95,s137,s139,false
s127,s21,s113,s30,s79,s67,s199,s18,s169,s176,cortana
s79,s147,s166,s27,s40,s40,s6,s120,s133,s1,cortana
s28,s199,s6,s153,s44,s136,s32,s59,s133,s192,false
s140,s1,s55,s19,s197,s85,s198,s46,s103,s117,cortana
s53,s194,s155,s118,s81,s108,s45,s89,s193,s144,cortana
s152,s175,s25,s164,s51,s104,s2,s199,s163,s40,cortana
s155,s71,s126,s144,s78,s48,s126,s161,s38,s0,cortana
s75,s146,s83,s141,s6,s24,s42,s96,s38,s89,cortana
s108,s130,s12,s93,s170,s22,s68,s109,s109,s197,false
s35,s40,s74,s181,s72,s118,s2,s76,s178,s40,false
s45,s118,s48,s175,s137,s61,s18,s129,s91,s165,false
s30,s152,s91,s125,s87,s108,s3,s46,s124,s45,false
s30,s35,s166,s167,s26,s119,s76,s194,s178,s40,false
s50,s12,s107,s0,s60,s9,s141,s132,s46,s47,false
s19,s44,s159,s57,s192,s124,s57,s125,s10,s42,false
s35,s130,s166,s23,s124,s129,s103,s126,s16,s90,cortana
s116,s86,s16,s159,s4,s82,s75,s71,s186,s78,cortana
s177,s91,s132,s46,s193,s155,s97,s151,s130,s112,false
s149,s138,s187,s93,s157,s153,s60,s28,s119,s182,false
s148,s140,s192,s44,s163,s59,s74,s77,s174,s178,cortana
s165,s107,s127,s124,s13,s89,s3,s182,s170,s76,cortana
s106,s50,s106,s135,s196,s95,s101,s102,s119,s115,false
s107,s43,s123,s137,s146,s8,s147,s65,s72,s96,false
s155,s57,s50,s19,s133,s101,s97,s80,s196,s110,cortana
s63,s86,s156,s122,s146,s102,s46,s149,s175,s161,cortana
s189,s70,s154,s73,s28,s68,s6,s63,s99,s50,false
s128,s78,s169,s49,s100,s141,s117,s65,s77,s81,false
s73,s124,s97,s20,s92,s92,s10,s79,s114,s172,cortana
s50,s198,s105,s20,s182,s122,s80,s46,s147,s196,cortana
s29,s78,s97,s164,s181,s33,s16,s99,s32,s89,false
s192,s8,s34,s144,s197,s161,s189,s36,s92,s29,false
s52,s172,s138,s168,s157,s87,s197,s187,s131,s172,false
s84,s185,s174,s115,s12,s111,s126,s72,s197,s128,cortana
s45,s172,s87,s102,s17,s88,s25,s20,s50,s102,cortana
s17,s42,s62,s65,s20,s163,s172,s28,s96,s129,cortana
s41,s39,s113,s123,s142,s183,s21,s198,s181,s51,false
s88,s177,s156,s47,s185,s35,s157,s139,s51,s13,cortana
s148,s28,s187,s77,s168,s90,s153,s112,s128,s196,false
s93,s70,s129,s14,s133,s113,s56,s70,s154,s63,false
s10,s25,s8,s168,s39,s7,s60,s95,s70,s173,cortana
s63,s77,s147,s198,s27,s112,s10,s130,s116,s56,false
s63,s109,s13,s2,s109,s193,s56,s0,s46,s24,false
s48,s49,s86,s27,s20,s99,s53,s16,s83,s58,cortana
s34,s127,s192,s101,s180,s94,s59,s130,s69,s5,false
s127,s76,s137,s114,s57,s12,s84,s95,s71,s197,false
s163,s167,s17,s182,s172,s121,s178,s87,s116,s144,cortana
s21,s198,s111,s140,s71,s113,s193,s47,s30,s48,cortana
s153,s49,s170,s132,s178,s91,s75,s53,s151,s55,cortana
s195,s78,s195,s132,s51,s191,s0,s140,s126,s95,false
s162,s10,s143,s144,s162,s20,s16,s189,s140,s115,cortana
s102,s141,s170,s73,s183,s17,s101,s19,s110,s32,cortana
s137,s181,s59,s130,s168,s108,s146,s132,s42,s76,cortana
s115,s11,s39,s107,s71,s177,s161,s120,s145,s36,false
s85,s195,s22,s28,s99,s6,s175,s68,s136,s101,false
s23,s180,s49,s181,s59,s165,s93,s117,s54,s19,cortana
s31,s105,s34,s144,s189,s183,s143,s81,s129,s106,false
s184,s88,s67,s163,s168,s52,s106,s60,s11,s11,cortana
s136,s164,s103,s164,s105,s156,s99,s146,s152,s113,cortana
s106,s36,s172,s48,s87,s77,s50,s45,s135,s36,false
s9,s1,s11,s126,s83,s7,s40,s179,s31,s49,cortana
s156,s83,s16,s188,s185,s88,s106,s126,s73,s142,false
s171,s13,s0,s19,s139,s21,s130,s166,s61,s46,false
s189,s160,s122,s92,s104,s134,s135,s127,s173,s199,cortana
s106,s40,s5,s28,s96,s46,s31,s161,s27,s13,cortana
s189,s47,s163,s136,s54,s188,s2,s52,s162,s189,false
s94,s150,s100,s69,s137,s171,s150,s191,s53,s6,cortana
s176,s16,s119,s145,s60,s77,s150,s90,s11,s139,cortana
s143,s12,s152,s116,s135,s142,s9,s132,s132,s124,cortana
s113,s194,s144,s123,s59,s134,s150,s58,s85,s63,false
s172,s37,s74,s35,s190,s186,s159,s52,s40,s3,cortana
s145,s34,s25,s103,s52,s54,s168,s51,s190,s57,cortana
s134,s165,s83,s166,s47,s94,s164,s63,s86,s30,cortana
s142,s70,s101,s110,s14,s17,s25,s94,s21,s70,false
s155,s51,s161,s101,s72,s192,s99,s29,s61,s65,cortana
s8,s161,s128,s128,s65,s41,s158,s81,s193,s6,cortana
s189,s168,s108,s110,s59,s149,s12,s50,s13,s24,false
s129,s12,s130,s146,s82,s72,s60,s12,s48,s176,cortana
s40,s26,s25,s48,s49,s182,s95,s39,s15,s41,cortana
s83,s8,s137,s75,s167,s103,s189,s134,s13,s167,false
s98,s91,s88,s109,s17,s133,s53,s172,s181,s52,cortana
s186,s105,s136,s105,s190,s141,s174,s193,s48,s141,cortana
s5,s187,s17,s75,s142,s32,s8,s184,s8,s63,false
s187,s173,s52,s188,s110,s140,s127,s131,s94,s162,cortana
s76,s34,s142,s198,s108,s65,s117,s189,s112,s16,false
s76,s167,s187,s65,s33,s153,s101,s13,s36,s153,cortana
s16,s196,s35,s5,s30,s7,s165,s62,s155,s128,false
s54,s109,s105,s7,s1,s144,s72,s53,s58,s103,false
s19,s192,s183,s13,s98,s105,s94,s191,s19,s63,false
s24,s88,s36,s193,s132,s130,s2,s84,s43,s34,false
s126,s142,s105,s70,s138,s72,s124,s79,s107,s155,false
s104,s191,s53,s18,s174,s125,s69,s99,s161,s29,false
s134,s136,s22,s127,s75,s10,s92,s171,s31,s109,false
s112,s148,s15,s47,s70,s140,s22,s97,s55,s5,false
s149,s186,s56,s125,s185,s132,s27,s177,s59,s161,cortana
s74,s124,s50,s129,s73,s52,s88,s8,s35,s146,cortana
s137,s146,s100,s7,s184,s189,s83,s108,s164,s114,false
s119,s107,s69,s108,s172,s20,s167,s148,s114,s184,cortana
s61,s13,s60,s27,s64,s142,s149,s58,s180,s172,false
s66,s12,s1,s21,s160,s64,s53,s54,s174,s47,cortana
s130,s18,s88,s132,s198,s17,s18,s21,s4,s119,false
s60,s103,s5,s157,s51,s9,s120,s31,s148,s13,false
s121,s171,s199,s147,s106,s122,s128,s25,s48,s164,false
s74,s90,s47,s109,s86,s74,s198,s50,s193,s113,false
s3,s180,s132,s108,s140,s47,s82,s151,s71,s184,cortana
s69,s82,s162,s101,s49,s126,s189,s37,s193,s192,cortana
s196,s123,s60,s64,s55,s159,s134,s35,s103,s83,false
s4,s25,s194,s120,s80,s161,s137,s87,s197,s175,false
s45,s106,s38,s80,s83,s74,s62,s63,s115,s52,false
s174,s44,s143,s134,s177,s86,s18,s129,s103,s83,false
s32,s154,s70,s128,s115,s18,s94,s110,s61,s154,cortana
s82,s22,s199,s105,s145,s28,s114,s84,s178,s7,cortana
s182,s38,s54,s158,s185,s51,s123,s107,s58,s10,cortana
s153,s139,s48,s75,s163,s124,s129,s94,s100,s158,cortana
s192,s31,s131,s73,s118,s18,s62,s106,s134,s148,cortana
s96,s139,s39,s52,s35,s181,s70,s125,s89,s148,false
s95,s64,s195,s105,s155,s143,s77,s37,s196,s132,cortana
s103,s133,s80,s187,s199,s122,s78,s173,s143,s195,false
s147,s68,s149,s153,s29,s120,s13,s91,s114,s125,false
s171,s74,s46,s44,s140,s72,s1,s181,s66,s134,false
s127,s106,s29,s48,s182,s163,s102,s96,s14,s34,cortana
s98,s8,s2,s152,s130,s41,s41,s55,s27,s163,false
s92,s141,s134,s59,s169,s32,s148,s14,s190,s88,false
s178,s163,s55,s19,s84,s41,s133,s79,s182,s156,cortana
s115,s102,s187,s173,s124,s195,s109,s192,s194,s116,cortana
s28,s43,s46,s15,s72,s159,s65,s9,s69,s165,false
s105,s36,s23,s12,s167,s62,s9,s165,s138,s84,false
s114,s104,s103,s7,s130,s76,s22,s57,s79,s77,false
s171,s94,s27,s14,s150,s132,s128,s181,s12,s90,cortana
s53,s33,s112,s77,s12,s26,s139,s102,s14,s142,false
s180,s123,s36,s21,s158,s113,s60,s73,s15,s38,false
s58,s14,s30,s68,s168,s89,s118,s181,s121,s89,false
s16,s180,s141,s136,s0,s113,s166,s83,s142,s55,false
s98,s61,s76,s1,s123,s192,s111,s95,s49,s24,cortana
s34,s35,s50,s14,s117,s58,s157,s124,s10,s159,false
s126,s181,s169,s40,s14,s53,s57,s70,s157,s105,false
s85,s37,s155,s197,s121,s79,s98,s197,s128,s111,cortana
s188,s183,s28,s89,s12,s147,s54,s85,s104,s92,false
s108,s129,s29,s106,s36,s137,s78,s21,s138,s3,cortana
s38,s46,s11,s152,s47,s158,s128,s84,s59,s140,false
s167,s132,s89,s196,s108,s52,s123,s88,s164,s191,false
s138,s41,s52,s181,s138,s47,s173,s74,s150,s119,cortana
s177,s166,s86,s33,s171,s163,s92,s44,s123,s59,false
s160,s192,s113,s24,s51,s167,s135,s182,s155,s103,cortana
s8,s62,s172,s191,s136,s167,s54,s24,s117,s147,cortana
s106,s171,s93,s12,s15,s69,s65,s142,s153,s152,cortana
s153,s86,s187,s153,s27,s4,s88,s120,s32,s85,cortana
s43,s62,s47,s6,s2,s6,s119,s112,s1,s37,cortana
s73,s70,s49,s165,s109,s83,s23,s0,s22,s34,false
s84,s73,s153,s60,s154,s171,s7,s180,s153,s23,false
s85,s33,s57,s144,s169,s82,s64,s29,s39,s25,false
s185,s35,s23,s97,s151,s54,s37,s59,s145,s126,cortana
s186,s140,s59,s60,s105,s61,s91,s107,s51,s174,false
s11,s129,s118,s199,s131,s148,s187,s125,s7,s124,cortana
s157,s113,s63,s194,s179,s105,s150,s20,s99,s63,cortana
s60,s76,s81,s18,s137,s178,s29,s138,s47,s63,cortana
s73,s47,s46,s105,s102,s194,s95,s0,s190,s19,false
s15,s104,s150,s179,s178,s190,s19,s117,s195,s111,cortana
s141,s148,s36,s88,s170,s27,s73,s6,s145,s122,false
s61,s41,s188,s136,s142,s170,s35,s174,s93,s61,cortana
s120,s190,s95,s86,s42,s43,s189,s53,s151,s45,cortana
s55,s173,s48,s12,s19,s89,s157,s78,s18,s6,false
s114,s7,s21,s165,s135,s95,s121,s5,s112,s11,false
s198,s27,s100,s42,s126,s180,s186,s158,s171,s60,false
s114,s177,s35,s96,s72,s30,s38,s15,s155,s72,false
s108,s178,s6,s5,s87,s120,s91,s83,s32,s8,cortana
s120,s191,s92,s112,s136,s152,s20,s21,s174,s184,false
s38,s56,s25,s112,s108,s76,s91,s76,s126,s90,cortana
s54,s103,s12,s39,s96,s21,s155,s64,s187,s175,false
s19,s54,s33,s23,s113,s30,s158,s35,s89,s77,false
s171,s140,s138,s33,s44,s63,s199,s114,s42,s180,false
s97,s135,s89,s44,s182,s69,s93,s6,s7,s127,cortana
s123,s67,s76,s116,s175,s173,s116,s67,s37,s171,false
s29,s157,s143,s42,s24,s57,s135,s189,s103,s84,cortana
s110,s99,s127,s91,s129,s99,s134,s168,s143,s25,false
s109,s121,s59,s194,s44,s133,s67,s7,s127,s168,cortana
s155,s71,s96,s106,s195,s145,s177,s102,s142,s120,cortana
s61,s192,s181,s164,s199,s75,s30,s43,s91,s190,false
s49,s79,s61,s36,s170,s58,s171,s29,s177,s179,false
s97,s80,s99,s63,s16,s101,s42,s174,s2,s151,cortana
s56,s54,s199,s13,s54,s194,s19,s164,s49,s13,cortana
s42,s92,s140,s91,s76,s31,s133,s67,s153,s52,false
s12,s29,s47,s190,s101,s134,s7,s161,s24,s56,false
s127,s120,s177,s198,s150,s31,s85,s155,s149,s118,false
s6,s150,s75,s68,s103,s41,s46,s24,s80,s188,cortana
s75,s110,s152,s6,s126,s190,s188,s144,s73,s89,false
s140,s74,s25,s194,s179,s129,s102,s94,s78,s69,false
s141,s101,s94,s151,s197,s73,s188,s4,s194,s41,false
s29,s115,s30,s177,s14,s139,s53,s111,s30,s164,false
s35,s166,s118,s132,s131,s94,s22,s137,s126,s67,false
s92,s78,s193,s166,s25,s169,s15,s60,s162,s41,cortana
s73,s48,s168,s55,s91,s99,s153,s61,s114,s97,false
s25,s149,s56,s116,s109,s43,s101,s169,s100,s118,cortana
s21,s150,s51,s43,s106,s161,s30,s112,s161,s167,false
s0,s21,s65,s164,s33,s85,s107,s173,s137,s194,cortana
s152,s128,s187,s142,s20,s117,s88,s140,s161,s113,cortana
s21,s131,s163,s32,s77,s130,s155,s8,s155,s152,false
s121,s5,s48,s14,s109,s22,s25,s112,s30,s56,cortana
s11,s146,s179,s157,s187,s116,s174,s175,s169,s61,false
s169,s193,s86,s49,s20,s19,s6,s105,s85,s199,cortana
s144,s122,s1,s167,s151,s173,s126,s187,s49,s77,false
s134,s139,s116,s153,s156,s96,s172,s78,s66,s156,false
s10,s177,s136,s179,s83,s170,s22,s63,s46,s184,false
s49,s64,s64,s174,s149,s29,s165,s117,s94,s128,false
s167,s169,s155,s104,s31,s195,s125,s111,s75,s194,cortana
s38,s97,s118,s156,s5,s149,s194,s50,s114,s122,cortana
s184,s6,s27,s5,s62,s81,s5,s9,s124,s99,false
s5,s38,s13,s1,s163,s18,s140,s8,s33,s97,false
s8,s32,s16,s43,s112,s185,s30,s121,s187,s106,false
s33,s175,s68,s41,s73,s96,s29,s85,s26,s189,false
s44,s83,s107,s166,s6,s15,s174,s14,s191,s61,false
s107,s47,s110,s75,s113,s48,s185,s37,s28,s1,cortana
s191,s126,s77,s171,s22,s161,s117,s21,s95,s46,false
s191,s89,s181,s3,s115,s195,s14,s5,s91,s136,cortana
s97,s57,s25,s191,s104,s119,s10,s198,s131,s145,false
s132,s86,s103,s105,s98,s32,s62,s114,s117,s93,cortana
s95,s69,s167,s62,s82,s34,s181,s102,s6,s107,false
s171,s50,s155,s49,s30,s37,s96,s181,s51,s103,cortana
s128,s54,s81,s7,s79,s86,s199,s61,s145,s172,false
s148,s136,s51,s80,s43,s186,s119,s90,s195,s106,false
s32,s2,s59,s186,s19,s28,s199,s32,s143,s145,false
s43,s56,s152,s68,s177,s36,s70,s78,s111,s107,false
s1,s147,s75,s85,s17,s9,s137,s120,s156,s109,cortana
